id,timestamp,hostname,interface,interface_type,ip_type,address,type,modified_by_id
47786,"2021-05-12 02:01:37.834662",BNNS0801CICU001,Bundle-Ether251,,ipv4,"10.205.232.221 255.255.255.252",,1
47787,"2021-05-12 02:01:37.834832",BNNS0801CICU001,Bundle-Ether251,,ipv6,2405:b800:1:2000::470/127,,1
47788,"2021-05-12 02:01:37.834917",BNNS0801CICU001,Bundle-Ether252,,ipv4,"10.205.232.225 255.255.255.252",,1
47789,"2021-05-12 02:01:37.834989",BNNS0801CICU001,Bundle-Ether252,,ipv6,2405:b800:1:2000::472/127,,1
47790,"2021-05-12 02:01:37.835239",BNNS0801CICU001,Bundle-Ether1001.3200,,ipv4,"14.78.42.53 255.255.255.252",,1
47791,"2021-05-12 02:01:37.835347",BNNS0801CICU001,Bundle-Ether1001.3220,,ipv4,"14.62.42.53 255.255.255.252",,1
47792,"2021-05-12 02:01:37.835455",BNNS0801CICU001,Bundle-Ether1001.3280,,ipv4,"14.110.42.53 255.255.255.252",,1
47793,"2021-05-12 02:01:37.835554",BNNS0801CICU001,Bundle-Ether1001.3400,,ipv4,"14.86.42.53 255.255.255.252",,1
47794,"2021-05-12 02:01:37.835641",BNNS0801CICU001,Bundle-Ether1001.3420,,ipv4,"14.22.42.53 255.255.255.252",,1
47795,"2021-05-12 02:01:37.835726",BNNS0801CICU001,Bundle-Ether1001.3480,,ipv4,"14.118.42.53 255.255.255.252",,1
47796,"2021-05-12 02:01:37.835855",BNNS0801CICU001,Bundle-Ether1001.4081,,ipv4,"10.223.248.229 255.255.255.252",,1
47797,"2021-05-12 02:01:37.835946",BNNS0801CICU001,Bundle-Ether10002.1001,,ipv4,"10.226.140.65 255.255.255.192",,1
47798,"2021-05-12 02:01:37.836024",BNNS0801CICU001,Bundle-Ether10002.1026,,ipv4,"172.16.1.13 255.255.255.252",,1
47799,"2021-05-12 02:01:37.836100",BNNS0801CICU001,Bundle-Ether10002.1104,,ipv4,"10.229.147.117 255.255.255.252",,1
47800,"2021-05-12 02:01:37.836176",BNNS0801CICU001,Bundle-Ether10002.1108,,ipv4,"10.229.89.237 255.255.255.252",,1
47801,"2021-05-12 02:01:37.836249",BNNS0801CICU001,Bundle-Ether10002.1110,,ipv4,"10.229.131.53 255.255.255.252",,1
47802,"2021-05-12 02:01:37.836293",BNNS0801CICU001,Bundle-Ether10002.1111,,ipv4,"10.229.125.1 255.255.255.252",,1
47803,"2021-05-12 02:01:37.836332",BNNS0801CICU001,Bundle-Ether10002.1112,,ipv4,"10.229.137.209 255.255.255.252",,1
47804,"2021-05-12 02:01:37.836369",BNNS0801CICU001,Bundle-Ether10002.1115,,ipv4,"10.229.135.77 255.255.255.252",,1
47805,"2021-05-12 02:01:37.836410",BNNS0801CICU001,Bundle-Ether10002.1116,,ipv4,"10.229.74.241 255.255.255.252",,1
47806,"2021-05-12 02:01:37.836477",BNNS0801CICU001,Bundle-Ether10002.1117,,ipv4,"10.229.146.17 255.255.255.252",,1
47807,"2021-05-12 02:01:37.836550",BNNS0801CICU001,Bundle-Ether10002.1118,,ipv4,"10.229.154.137 255.255.255.252",,1
47808,"2021-05-12 02:01:37.836623",BNNS0801CICU001,Bundle-Ether10002.1119,,ipv4,"10.229.164.1 255.255.255.252",,1
47809,"2021-05-12 02:01:37.836696",BNNS0801CICU001,Bundle-Ether10002.1120,,ipv4,"10.229.163.233 255.255.255.252",,1
47810,"2021-05-12 02:01:37.836757",BNNS0801CICU001,Bundle-Ether10002.1129,,ipv4,"10.229.174.117 255.255.255.252",,1
47811,"2021-05-12 02:01:37.836885",BNNS0801CICU001,Bundle-Ether10002.1130,,ipv4,"172.17.10.162 255.255.255.252",,1
47812,"2021-05-12 02:01:37.836938",BNNS0801CICU001,Bundle-Ether10002.1131,,ipv4,"10.105.18.230 255.255.255.248",,1
47813,"2021-05-12 02:01:37.836978",BNNS0801CICU001,Bundle-Ether10002.1132,,ipv4,"10.229.199.93 255.255.255.252",,1
47814,"2021-05-12 02:01:37.837017",BNNS0801CICU001,Bundle-Ether10002.3000,,ipv4,"14.70.41.165 255.255.255.252",,1
47815,"2021-05-12 02:01:37.837068",BNNS0801CICU001,Bundle-Ether10002.3020,,ipv4,"14.54.41.165 255.255.255.252",,1
47816,"2021-05-12 02:01:37.837136",BNNS0801CICU001,Bundle-Ether10002.3080,,ipv4,"14.102.41.165 255.255.255.252",,1
47817,"2021-05-12 02:01:37.837203",BNNS0801CICU001,Bundle-Ether10002.3200,,ipv4,"14.78.41.165 255.255.255.252",,1
47818,"2021-05-12 02:01:37.837244",BNNS0801CICU001,Bundle-Ether10002.3220,,ipv4,"14.62.41.165 255.255.255.252",,1
47819,"2021-05-12 02:01:37.837283",BNNS0801CICU001,Bundle-Ether10002.3400,,ipv4,"14.86.41.165 255.255.255.252",,1
47820,"2021-05-12 02:01:37.837327",BNNS0801CICU001,Bundle-Ether10002.3420,,ipv4,"14.22.41.165 255.255.255.252",,1
47821,"2021-05-12 02:01:37.837364",BNNS0801CICU001,Bundle-Ether10002.3480,,ipv4,"14.118.41.165 255.255.255.252",,1
47822,"2021-05-12 02:01:37.837405",BNNS0801CICU001,Bundle-Ether10003.1001,,ipv4,"10.226.178.65 255.255.255.192",,1
47823,"2021-05-12 02:01:37.837441",BNNS0801CICU001,Bundle-Ether10003.1026,,ipv4,"172.16.224.5 255.255.255.252",,1
47824,"2021-05-12 02:01:37.837477",BNNS0801CICU001,Bundle-Ether10003.1101,,ipv4,"10.229.152.105 255.255.255.252",,1
47825,"2021-05-12 02:01:37.837514",BNNS0801CICU001,Loopback0,,ipv4,"10.205.134.68 255.255.255.255",,1
47826,"2021-05-12 02:01:37.837549",BNNS0801CICU001,Loopback0,,ipv6,2405:b800::3044/128,,1
47827,"2021-05-12 02:01:37.837586",BNNS0801CICU001,Loopback1,,ipv4,"10.205.142.68 255.255.255.255",,1
47828,"2021-05-12 02:01:37.837622",BNNS0801CICU001,Loopback1,,ipv6,2405:b800::b044/128,,1
47829,"2021-05-12 02:01:37.837658",BNNS0801CICU001,MgmtEth0/RP0/CPU0/0,,ipv4,"192.168.1.1 255.255.255.0",,1
47830,"2021-05-12 02:01:37.837702",BNNS0801CICU001,MgmtEth0/RP1/CPU0/0,,ipv4,"192.168.1.2 255.255.255.0",,1
47831,"2021-05-12 02:01:37.837744",BNNS0801CICU001,TenGigE0/0/1/1.3000,,ipv4,"14.70.42.45 255.255.255.252",,1
47832,"2021-05-12 02:01:37.837783",BNNS0801CICU001,TenGigE0/0/1/1.3001,,ipv4,"14.70.42.49 255.255.255.252",,1
47833,"2021-05-12 02:01:37.837820",BNNS0801CICU001,TenGigE0/0/1/1.3020,,ipv4,"14.54.42.45 255.255.255.252",,1
47834,"2021-05-12 02:01:37.837857",BNNS0801CICU001,TenGigE0/0/1/1.3021,,ipv4,"14.54.42.49 255.255.255.252",,1
47835,"2021-05-12 02:01:37.837894",BNNS0801CICU001,TenGigE0/0/1/1.3080,,ipv4,"14.102.42.45 255.255.255.252",,1
47836,"2021-05-12 02:01:37.837929",BNNS0801CICU001,TenGigE0/0/1/1.3081,,ipv4,"14.102.42.49 255.255.255.252",,1
47837,"2021-05-12 02:01:37.837965",BNNS0801CICU001,TenGigE0/0/1/1.3200,,ipv4,"14.78.42.45 255.255.255.252",,1
47838,"2021-05-12 02:01:37.838003",BNNS0801CICU001,TenGigE0/0/1/1.3201,,ipv4,"14.78.42.49 255.255.255.252",,1
47839,"2021-05-12 02:01:37.838040",BNNS0801CICU001,TenGigE0/0/1/1.3220,,ipv4,"14.62.42.45 255.255.255.252",,1
47840,"2021-05-12 02:01:37.838078",BNNS0801CICU001,TenGigE0/0/1/1.3221,,ipv4,"14.62.42.49 255.255.255.252",,1
47841,"2021-05-12 02:01:37.838117",BNNS0801CICU001,TenGigE0/0/1/1.3280,,ipv4,"14.110.42.45 255.255.255.252",,1
47842,"2021-05-12 02:01:37.838155",BNNS0801CICU001,TenGigE0/0/1/1.3281,,ipv4,"14.110.42.49 255.255.255.252",,1
47843,"2021-05-12 02:01:37.838210",BNNS0801CICU001,TenGigE0/0/1/1.3400,,ipv4,"14.86.42.45 255.255.255.252",,1
47844,"2021-05-12 02:01:37.838281",BNNS0801CICU001,TenGigE0/0/1/1.3401,,ipv4,"14.86.42.49 255.255.255.252",,1
47845,"2021-05-12 02:01:37.838346",BNNS0801CICU001,TenGigE0/0/1/1.3420,,ipv4,"14.22.42.45 255.255.255.252",,1
47846,"2021-05-12 02:01:37.838387",BNNS0801CICU001,TenGigE0/0/1/1.3421,,ipv4,"14.22.42.49 255.255.255.252",,1
47847,"2021-05-12 02:01:37.838428",BNNS0801CICU001,TenGigE0/0/1/1.3480,,ipv4,"14.118.42.45 255.255.255.252",,1
47848,"2021-05-12 02:01:37.838465",BNNS0801CICU001,TenGigE0/0/1/1.3481,,ipv4,"14.118.42.49 255.255.255.252",,1
47849,"2021-05-12 02:01:37.838502",BNNS0801CICU001,TenGigE0/0/1/1.4081,,ipv4,"10.224.36.101 255.255.255.252",,1
47850,"2021-05-12 02:01:37.838539",BNNS0801CICU001,BVI100021024,,ipv4,"101.12.128.1 255.255.192.0",,1
47851,"2021-05-12 02:01:37.838577",BNNS0801CICU001,BVI100021025,,ipv4,"100.12.128.1 255.255.192.0",,1
47852,"2021-05-12 02:01:37.838614",BNNS0801CICU001,BVI100031024,,ipv4,"101.17.0.1 255.255.192.0",,1
47853,"2021-05-12 02:01:37.838650",BNNS0801CICU001,BVI100031025,,ipv4,"100.17.0.1 255.255.192.0",,1
55913,"2021-05-13 05:39:40.850159",VGN00C15CIBE001,Bundle-Ether10,,ipv4,"10.205.197.65 255.255.255.252",,1
55914,"2021-05-13 05:39:40.850218",VGN00C15CIBE001,Bundle-Ether10,,ipv6,2405:b800:1::2c0/127,,1
55915,"2021-05-13 05:39:40.850248",VGN00C15CIBE001,Bundle-Ether31,,ipv4,"10.205.196.225 255.255.255.252",,1
55916,"2021-05-13 05:39:40.850276",VGN00C15CIBE001,Bundle-Ether31,,ipv6,2405:b800:1::290/127,,1
55917,"2021-05-13 05:39:40.850305",VGN00C15CIBE001,Bundle-Ether32,,ipv4,"10.205.196.229 255.255.255.252",,1
55918,"2021-05-13 05:39:40.850332",VGN00C15CIBE001,Bundle-Ether32,,ipv6,2405:b800:1::292/127,,1
55919,"2021-05-13 05:39:40.850357",VGN00C15CIBE001,Bundle-Ether700,,ipv4,"10.205.150.1 255.255.255.252",,1
55920,"2021-05-13 05:39:40.850382",VGN00C15CIBE001,Bundle-Ether700,,ipv6,2405:b800:1:4000::100/127,,1
55921,"2021-05-13 05:39:40.850407",VGN00C15CIBE001,Bundle-Ether60002.4071,,ipv4,"10.205.208.189 255.255.255.252",,1
55922,"2021-05-13 05:39:40.850432",VGN00C15CIBE001,Bundle-Ether60002.4073,,ipv4,"10.205.208.177 255.255.255.252",,1
55923,"2021-05-13 05:39:40.850457",VGN00C15CIBE001,Bundle-Ether60002.4074,,ipv4,"10.205.208.181 255.255.255.252",,1
55924,"2021-05-13 05:39:40.850481",VGN00C15CIBE001,Bundle-Ether60002.4075,,ipv4,"10.205.208.185 255.255.255.252",,1
55925,"2021-05-13 05:39:40.850506",VGN00C15CIBE001,Loopback0,,ipv4,"10.205.130.56 255.255.255.255",,1
55926,"2021-05-13 05:39:40.850531",VGN00C15CIBE001,Loopback0,,ipv6,2405:b800::1038/128,,1
55927,"2021-05-13 05:39:40.850555",VGN00C15CIBE001,Loopback1,,ipv4,"10.205.138.56 255.255.255.255",,1
55928,"2021-05-13 05:39:40.850579",VGN00C15CIBE001,Loopback1,,ipv6,2405:b800::9038/128,,1
55929,"2021-05-13 05:39:40.850604",VGN00C15CIBE001,Loopback100,,ipv4,"10.205.184.44 255.255.255.255",,1
55930,"2021-05-13 05:39:40.850628",VGN00C15CIBE001,MgmtEth0/RSP0/CPU0/0,,ipv4,"192.168.1.1 255.255.255.0",,1
55931,"2021-05-13 05:39:40.850653",VGN00C15CIBE001,MgmtEth0/RSP1/CPU0/0,,ipv4,"192.168.1.2 255.255.255.0",,1
55932,"2021-05-13 05:39:41.012164",TAG00H21CIBE001,Bundle-Ether10,,ipv4,"10.205.193.137 255.255.255.252",,1
55933,"2021-05-13 05:39:41.012251",TAG00H21CIBE001,Bundle-Ether10,,ipv6,2405:b800:1::e4/127,,1
55934,"2021-05-13 05:39:41.012300",TAG00H21CIBE001,Bundle-Ether31,,ipv4,"10.205.193.57 255.255.255.252",,1
55935,"2021-05-13 05:39:41.012345",TAG00H21CIBE001,Bundle-Ether31,,ipv6,2405:b800:1::bc/127,,1
55936,"2021-05-13 05:39:41.012388",TAG00H21CIBE001,Bundle-Ether32,,ipv4,"10.205.193.37 255.255.255.252",,1
55937,"2021-05-13 05:39:41.012431",TAG00H21CIBE001,Bundle-Ether32,,ipv6,2405:b800:1::b2/127,,1
55938,"2021-05-13 05:39:41.012473",TAG00H21CIBE001,Bundle-Ether65534.3050,,ipv4,"50.1.1.1 255.255.255.0",,1
55939,"2021-05-13 05:39:41.012514",TAG00H21CIBE001,Bundle-Ether65534.3070,,ipv4,"10.1.1.1 255.255.255.0",,1
55940,"2021-05-13 05:39:41.012555",TAG00H21CIBE001,Bundle-Ether65534.3120,,ipv4,"25.1.1.1 255.255.255.0",,1
55941,"2021-05-13 05:39:41.012596",TAG00H21CIBE001,Loopback0,,ipv4,"10.205.130.13 255.255.255.255",,1
55942,"2021-05-13 05:39:41.012635",TAG00H21CIBE001,Loopback0,,ipv6,2405:b800::100d/128,,1
55943,"2021-05-13 05:39:41.012676",TAG00H21CIBE001,Loopback1,,ipv4,"10.205.138.13 255.255.255.255",,1
55944,"2021-05-13 05:39:41.012716",TAG00H21CIBE001,Loopback1,,ipv6,2405:b800::900d/128,,1
55945,"2021-05-13 05:39:41.012756",TAG00H21CIBE001,Loopback100,,ipv4,"10.205.184.7 255.255.255.255",,1
55946,"2021-05-13 05:39:41.012796",TAG00H21CIBE001,GigabitEthernet0/1/0/44,,ipv4,"10.205.146.121 255.255.255.252",,1
55947,"2021-05-13 05:39:41.012836",TAG00H21CIBE001,GigabitEthernet0/1/0/45,,ipv4,"10.205.146.121 255.255.255.252",,1
55948,"2021-05-13 05:39:41.162977",BGO00V61CICN002,Bundle-Ether10,,ipv4,"10.205.224.158 255.255.255.252",,1
55949,"2021-05-13 05:39:41.163064",BGO00V61CICN002,Bundle-Ether10,,ipv6,2405:b800:1:2000::4f/127,,1
55950,"2021-05-13 05:39:41.163112",BGO00V61CICN002,Bundle-Ether101,,ipv4,"10.205.224.121 255.255.255.252",,1
55951,"2021-05-13 05:39:41.163154",BGO00V61CICN002,Bundle-Ether101,,ipv6,2405:b800:1:2000::3c/127,,1
55952,"2021-05-13 05:39:41.163197",BGO00V61CICN002,Bundle-Ether102,,ipv4,"10.205.224.125 255.255.255.252",,1
55953,"2021-05-13 05:39:41.163239",BGO00V61CICN002,Bundle-Ether102,,ipv6,2405:b800:1:2000::3e/127,,1
55954,"2021-05-13 05:39:41.163279",BGO00V61CICN002,Loopback0,,ipv4,"10.205.132.16 255.255.255.255",,1
55955,"2021-05-13 05:39:41.163320",BGO00V61CICN002,Loopback0,,ipv6,2405:b800::2010/128,,1
55956,"2021-05-13 05:39:41.163360",BGO00V61CICN002,Loopback1,,ipv4,"10.205.140.16 255.255.255.255",,1
55957,"2021-05-13 05:39:41.163401",BGO00V61CICN002,Loopback1,,ipv6,2405:b800::a010/128,,1
55958,"2021-05-13 05:39:41.163441",BGO00V61CICN002,Loopback100,,ipv4,"10.205.184.103 255.255.255.255",,1
55959,"2021-05-13 05:39:41.328147",PRQG0049CIBE001,Bundle-Ether10,,ipv4,"10.205.193.133 255.255.255.252",,1
55960,"2021-05-13 05:39:41.328232",PRQG0049CIBE001,Bundle-Ether10,,ipv6,2405:b800:1::e2/127,,1
55961,"2021-05-13 05:39:41.328282",PRQG0049CIBE001,Bundle-Ether31,,ipv4,"10.205.193.17 255.255.255.252",,1
55962,"2021-05-13 05:39:41.328328",PRQG0049CIBE001,Bundle-Ether31,,ipv6,2405:b800:1::a8/127,,1
55963,"2021-05-13 05:39:41.328371",PRQG0049CIBE001,Bundle-Ether32,,ipv4,"10.205.193.21 255.255.255.252",,1
55964,"2021-05-13 05:39:41.328413",PRQG0049CIBE001,Bundle-Ether32,,ipv6,2405:b800:1::aa/127,,1
55965,"2021-05-13 05:39:41.328456",PRQG0049CIBE001,Bundle-Ether37.888,,ipv4,"10.251.233.74 255.255.255.252",,1
55966,"2021-05-13 05:39:41.328496",PRQG0049CIBE001,Bundle-Ether251,,ipv4,"10.205.228.210 255.255.255.252",,1
55967,"2021-05-13 05:39:41.328537",PRQG0049CIBE001,Bundle-Ether251,,ipv6,2405:b800:1:2000::269/127,,1
55968,"2021-05-13 05:39:41.328578",PRQG0049CIBE001,Loopback0,,ipv4,"10.205.130.11 255.255.255.255",,1
55969,"2021-05-13 05:39:41.328618",PRQG0049CIBE001,Loopback0,,ipv6,2405:b800::100b/128,,1
55970,"2021-05-13 05:39:41.328658",PRQG0049CIBE001,Loopback1,,ipv4,"10.205.138.11 255.255.255.255",,1
55971,"2021-05-13 05:39:41.328698",PRQG0049CIBE001,Loopback1,,ipv6,2405:b800::900b/128,,1
55972,"2021-05-13 05:39:41.328738",PRQG0049CIBE001,Loopback100,,ipv4,"10.205.184.6 255.255.255.255",,1
55973,"2021-05-13 05:39:41.328778",PRQG0049CIBE001,TenGigE0/1/0/47.4010,,ipv4,"10.156.190.1 255.255.255.252",,1
55974,"2021-05-13 05:39:41.328819",PRQG0049CIBE001,TenGigE0/1/0/47.4011,,ipv4,"10.156.254.1 255.255.255.252",,1
55975,"2021-05-13 05:39:41.328860",PRQG0049CIBE001,TenGigE0/1/0/47.4012,,ipv4,"10.156.190.5 255.255.255.252",,1
55976,"2021-05-13 05:39:41.328900",PRQG0049CIBE001,TenGigE0/1/0/47.4013,,ipv4,"10.156.254.5 255.255.255.252",,1
55977,"2021-05-13 05:39:41.328940",PRQG0049CIBE001,TenGigE0/6/0/47.4010,,ipv4,"10.156.190.2 255.255.255.252",,1
55978,"2021-05-13 05:39:41.328979",PRQG0049CIBE001,TenGigE0/6/0/47.4011,,ipv4,"10.156.254.2 255.255.255.252",,1
55979,"2021-05-13 05:39:41.329019",PRQG0049CIBE001,TenGigE0/6/0/47.4012,,ipv4,"10.156.190.6 255.255.255.252",,1
55980,"2021-05-13 05:39:41.329058",PRQG0049CIBE001,TenGigE0/6/0/47.4013,,ipv4,"10.156.254.6 255.255.255.252",,1
55981,"2021-05-13 05:39:41.329098",PRQG0049CIBE001,GigabitEthernet0/0/0/0.3496,,ipv4,"123.38.1.1 255.255.255.252",,1
55982,"2021-05-13 05:39:41.501858",CKLN8004CIBE001,Bundle-Ether10,,ipv4,"10.205.197.21 255.255.255.252",,1
55983,"2021-05-13 05:39:41.501906",CKLN8004CIBE001,Bundle-Ether10,,ipv6,2405:b800:1::2aa/127,,1
55984,"2021-05-13 05:39:41.501930",CKLN8004CIBE001,Bundle-Ether31,,ipv4,"10.205.194.1 255.255.255.252",,1
55985,"2021-05-13 05:39:41.501952",CKLN8004CIBE001,Bundle-Ether31,,ipv6,2405:b800:1::120/127,,1
55986,"2021-05-13 05:39:41.501973",CKLN8004CIBE001,Bundle-Ether32,,ipv4,"10.205.194.5 255.255.255.252",,1
55987,"2021-05-13 05:39:41.501994",CKLN8004CIBE001,Bundle-Ether32,,ipv6,2405:b800:1::122/127,,1
55988,"2021-05-13 05:39:41.502015",CKLN8004CIBE001,Bundle-Ether251,,ipv4,"10.205.230.210 255.255.255.252",,1
55989,"2021-05-13 05:39:41.502036",CKLN8004CIBE001,Bundle-Ether251,,ipv6,2405:b800:1:2000::369/127,,1
55990,"2021-05-13 05:39:41.502070",CKLN8004CIBE001,Bundle-Ether252,,ipv4,"10.205.148.81 255.255.255.252",,1
55991,"2021-05-13 05:39:41.502090",CKLN8004CIBE001,Bundle-Ether252,,ipv6,2405:b800:1:4000::28/127,,1
55992,"2021-05-13 05:39:41.502110",CKLN8004CIBE001,Bundle-Ether700,,ipv4,"10.205.150.57 255.255.255.252",,1
55993,"2021-05-13 05:39:41.502130",CKLN8004CIBE001,Bundle-Ether700,,ipv6,2405:b800:1:4000::eb/127,,1
55994,"2021-05-13 05:39:41.502150",CKLN8004CIBE001,Bundle-Ether700,,ipv6,2405:b800:1:4000::11c/27,,1
55995,"2021-05-13 05:39:41.502170",CKLN8004CIBE001,Bundle-Ether20000.20,,ipv4,"10.86.130.137 255.255.255.252",,1
55996,"2021-05-13 05:39:41.502189",CKLN8004CIBE001,Bundle-Ether20000.40,,ipv4,"10.86.130.145 255.255.255.252",,1
55997,"2021-05-13 05:39:41.502210",CKLN8004CIBE001,Bundle-Ether20000.50,,ipv4,"10.86.130.153 255.255.255.252",,1
55998,"2021-05-13 05:39:41.502230",CKLN8004CIBE001,Bundle-Ether20000.60,,ipv4,"10.86.130.161 255.255.255.252",,1
55999,"2021-05-13 05:39:41.502252",CKLN8004CIBE001,Bundle-Ether20000.70,,ipv4,"10.86.130.169 255.255.255.252",,1
56000,"2021-05-13 05:39:41.502272",CKLN8004CIBE001,Bundle-Ether20000.80,,ipv4,"10.86.130.177 255.255.255.252",,1
56001,"2021-05-13 05:39:41.502292",CKLN8004CIBE001,Bundle-Ether20000.120,,ipv4,"10.86.130.185 255.255.255.252",,1
56002,"2021-05-13 05:39:41.502313",CKLN8004CIBE001,Bundle-Ether20000.130,,ipv4,"10.86.130.129 255.255.255.252",,1
56003,"2021-05-13 05:39:41.502333",CKLN8004CIBE001,Bundle-Ether20000.160,,ipv4,"10.86.130.193 255.255.255.252",,1
56004,"2021-05-13 05:39:41.502352",CKLN8004CIBE001,Bundle-Ether20000.170,,ipv4,"10.86.130.201 255.255.255.252",,1
56005,"2021-05-13 05:39:41.502372",CKLN8004CIBE001,Bundle-Ether20000.180,,ipv4,"10.86.130.209 255.255.255.252",,1
56006,"2021-05-13 05:39:41.502404",CKLN8004CIBE001,Bundle-Ether20000.181,,ipv4,"10.86.130.225 255.255.255.252",,1
56007,"2021-05-13 05:39:41.502426",CKLN8004CIBE001,Bundle-Ether20000.182,,ipv4,"10.86.130.233 255.255.255.252",,1
56008,"2021-05-13 05:39:41.502448",CKLN8004CIBE001,Bundle-Ether20000.183,,ipv4,"10.86.143.41 255.255.255.252",,1
56009,"2021-05-13 05:39:41.502468",CKLN8004CIBE001,Bundle-Ether20000.190,,ipv4,"10.86.130.217 255.255.255.252",,1
56010,"2021-05-13 05:39:41.502488",CKLN8004CIBE001,Bundle-Ether20000.215,,ipv4,"10.86.130.249 255.255.255.252",,1
56011,"2021-05-13 05:39:41.502508",CKLN8004CIBE001,Bundle-Ether20000.4026,,ipv4,"10.86.222.1 255.255.255.252",,1
56012,"2021-05-13 05:39:41.502528",CKLN8004CIBE001,Bundle-Ether20001.700,,ipv4,"10.86.135.41 255.255.255.252",,1
56013,"2021-05-13 05:39:41.502548",CKLN8004CIBE001,Bundle-Ether20001.701,,ipv4,"10.86.135.49 255.255.255.252",,1
56014,"2021-05-13 05:39:41.502568",CKLN8004CIBE001,Bundle-Ether20001.702,,ipv4,"10.86.135.57 255.255.255.252",,1
56015,"2021-05-13 05:39:41.502588",CKLN8004CIBE001,Bundle-Ether20001.703,,ipv4,"10.86.135.65 255.255.255.252",,1
56016,"2021-05-13 05:39:41.502608",CKLN8004CIBE001,Bundle-Ether20001.704,,ipv4,"10.86.135.73 255.255.255.252",,1
56017,"2021-05-13 05:39:41.502628",CKLN8004CIBE001,Bundle-Ether20001.705,,ipv4,"10.86.135.121 255.255.255.252",,1
56018,"2021-05-13 05:39:41.502648",CKLN8004CIBE001,Bundle-Ether20001.706,,ipv4,"10.86.135.129 255.255.255.252",,1
56019,"2021-05-13 05:39:41.502668",CKLN8004CIBE001,Bundle-Ether20001.707,,ipv4,"10.86.135.137 255.255.255.252",,1
56020,"2021-05-13 05:39:41.502687",CKLN8004CIBE001,Bundle-Ether20001.708,,ipv4,"10.86.134.73 255.255.255.252",,1
56021,"2021-05-13 05:39:41.502707",CKLN8004CIBE001,Bundle-Ether20001.709,,ipv4,"10.86.134.81 255.255.255.252",,1
56022,"2021-05-13 05:39:41.502727",CKLN8004CIBE001,Bundle-Ether20001.710,,ipv4,"10.86.134.89 255.255.255.252",,1
56023,"2021-05-13 05:39:41.502747",CKLN8004CIBE001,Bundle-Ether20001.711,,ipv4,"10.86.134.97 255.255.255.252",,1
56024,"2021-05-13 05:39:41.502767",CKLN8004CIBE001,Bundle-Ether20001.712,,ipv4,"10.86.134.105 255.255.255.252",,1
56025,"2021-05-13 05:39:41.502787",CKLN8004CIBE001,Bundle-Ether20001.713,,ipv4,"10.86.135.169 255.255.255.252",,1
56026,"2021-05-13 05:39:41.502807",CKLN8004CIBE001,Bundle-Ether20001.714,,ipv4,"10.86.135.177 255.255.255.252",,1
56027,"2021-05-13 05:39:41.502827",CKLN8004CIBE001,Bundle-Ether20006.411,,ipv4,"10.86.134.209 255.255.255.252",,1
56028,"2021-05-13 05:39:41.502847",CKLN8004CIBE001,Bundle-Ether20006.412,,ipv4,"10.86.134.217 255.255.255.252",,1
56029,"2021-05-13 05:39:41.502867",CKLN8004CIBE001,Bundle-Ether20011.302,,ipv4,"10.85.129.2 255.255.255.240",,1
56030,"2021-05-13 05:39:41.502887",CKLN8004CIBE001,Bundle-Ether20011.303,,ipv4,"10.105.76.2 255.255.255.224",,1
56031,"2021-05-13 05:39:41.502906",CKLN8004CIBE001,Bundle-Ether20011.310,,ipv4,"10.85.129.18 255.255.255.240",,1
56032,"2021-05-13 05:39:41.502927",CKLN8004CIBE001,Bundle-Ether20011.311,,ipv4,"10.105.76.34 255.255.255.224",,1
56033,"2021-05-13 05:39:41.502948",CKLN8004CIBE001,Bundle-Ether60001.4071,,ipv4,"10.205.208.13 255.255.255.252",,1
56034,"2021-05-13 05:39:41.502967",CKLN8004CIBE001,Bundle-Ether60001.4073,,ipv4,"10.205.208.1 255.255.255.252",,1
56035,"2021-05-13 05:39:41.502987",CKLN8004CIBE001,Bundle-Ether60001.4074,,ipv4,"10.205.208.5 255.255.255.252",,1
56036,"2021-05-13 05:39:41.503007",CKLN8004CIBE001,Bundle-Ether60001.4075,,ipv4,"10.205.208.9 255.255.255.252",,1
56037,"2021-05-13 05:39:41.503027",CKLN8004CIBE001,Bundle-Ether60001.4078,,ipv4,"10.205.208.17 255.255.255.252",,1
56038,"2021-05-13 05:39:41.503060",CKLN8004CIBE001,Bundle-Ether60002.4071,,ipv4,"10.205.208.141 255.255.255.252",,1
56039,"2021-05-13 05:39:41.503108",CKLN8004CIBE001,Bundle-Ether60002.4073,,ipv4,"10.205.208.129 255.255.255.252",,1
56040,"2021-05-13 05:39:41.503128",CKLN8004CIBE001,Bundle-Ether60002.4074,,ipv4,"10.205.208.133 255.255.255.252",,1
56041,"2021-05-13 05:39:41.503147",CKLN8004CIBE001,Bundle-Ether60002.4075,,ipv4,"10.205.208.137 255.255.255.252",,1
56042,"2021-05-13 05:39:41.503167",CKLN8004CIBE001,Loopback0,,ipv4,"10.205.130.34 255.255.255.255",,1
56043,"2021-05-13 05:39:41.503186",CKLN8004CIBE001,Loopback0,,ipv6,2405:b800::1022/128,,1
56044,"2021-05-13 05:39:41.503205",CKLN8004CIBE001,Loopback1,,ipv4,"10.205.138.34 255.255.255.255",,1
56045,"2021-05-13 05:39:41.503225",CKLN8004CIBE001,Loopback1,,ipv6,2405:b800::9022/128,,1
56046,"2021-05-13 05:39:41.503244",CKLN8004CIBE001,Loopback100,,ipv4,"10.205.184.33 255.255.255.255",,1
