id,timestamp,hostname,intf,ipaddr,status,proto,vrf,modified_by_id
169401,"2021-05-11 03:15:32.528409",MTP00H22CIBE001,Bundle-Ether10,10.205.193.129,Up,Up,default,1
169402,"2021-05-11 03:15:32.528494",MTP00H22CIBE001,Bundle-Ether11,unassigned,Shutdown,Down,default,1
169403,"2021-05-11 03:15:32.528542",MTP00H22CIBE001,Bundle-Ether31,10.205.193.1,Up,Up,default,1
169404,"2021-05-11 03:15:32.528586",MTP00H22CIBE001,Bundle-Ether32,10.205.193.5,Up,Up,default,1
169405,"2021-05-11 03:15:32.528628",MTP00H22CIBE001,Bundle-Ether251,10.205.228.194,Up,Up,default,1
169406,"2021-05-11 03:15:32.528669",MTP00H22CIBE001,Bundle-Ether252,10.205.228.202,Up,Up,default,1
169407,"2021-05-11 03:15:32.528711",MTP00H22CIBE001,Bundle-Ether700,10.205.151.26,Up,Up,default,1
169408,"2021-05-11 03:15:32.528753",MTP00H22CIBE001,Bundle-Ether30000,unassigned,Up,Up,default,1
169409,"2021-05-11 03:15:32.528795",MTP00H22CIBE001,Bundle-Ether30001,unassigned,Up,Up,default,1
169410,"2021-05-11 03:15:32.528836",MTP00H22CIBE001,Bundle-Ether30002,unassigned,Up,Up,default,1
169411,"2021-05-11 03:15:32.528876",MTP00H22CIBE001,Bundle-Ether65534,unassigned,Shutdown,Down,default,1
169412,"2021-05-11 03:15:32.528916",MTP00H22CIBE001,Bundle-Ether30002.951,unassigned,Up,Up,default,1
169413,"2021-05-11 03:15:32.528955",MTP00H22CIBE001,Bundle-Ether30002.952,unassigned,Up,Up,default,1
169414,"2021-05-11 03:15:32.528995",MTP00H22CIBE001,Bundle-Ether30002.953,unassigned,Up,Up,default,1
169415,"2021-05-11 03:15:32.529034",MTP00H22CIBE001,Bundle-Ether30001.1201,unassigned,Up,Up,default,1
169416,"2021-05-11 03:15:32.529073",MTP00H22CIBE001,Bundle-Ether30001.1202,unassigned,Up,Up,default,1
169417,"2021-05-11 03:15:32.529112",MTP00H22CIBE001,Bundle-Ether30002.1202,unassigned,Up,Up,default,1
169418,"2021-05-11 03:15:32.529151",MTP00H22CIBE001,Bundle-Ether30002.1203,unassigned,Up,Up,default,1
169419,"2021-05-11 03:15:32.529190",MTP00H22CIBE001,Bundle-Ether30002.1204,unassigned,Up,Up,default,1
169420,"2021-05-11 03:15:32.529236",MTP00H22CIBE001,Bundle-Ether30002.1205,unassigned,Up,Up,default,1
169421,"2021-05-11 03:15:32.529275",MTP00H22CIBE001,Bundle-Ether30002.1206,unassigned,Up,Up,default,1
169422,"2021-05-11 03:15:32.529314",MTP00H22CIBE001,Loopback0,10.205.130.9,Up,Up,default,1
169423,"2021-05-11 03:15:32.529353",MTP00H22CIBE001,Loopback1,10.205.138.9,Up,Up,CIPR20000_TNTMGMT_H00,1
169424,"2021-05-11 03:15:32.529393",MTP00H22CIBE001,Loopback100,10.205.184.5,Up,Up,default,1
169425,"2021-05-11 03:15:32.529433",MTP00H22CIBE001,MgmtEth0/RSP1/CPU0/0,192.168.1.4,Shutdown,Down,default,1
169426,"2021-05-11 03:15:32.529472",MTP00H22CIBE001,HundredGigE0/0/0/0,unassigned,Shutdown,Down,default,1
169427,"2021-05-11 03:15:32.529513",MTP00H22CIBE001,HundredGigE0/0/0/1,unassigned,Up,Up,default,1
169428,"2021-05-11 03:15:32.529560",MTP00H22CIBE001,HundredGigE0/0/0/2,unassigned,Up,Up,default,1
169429,"2021-05-11 03:15:32.529601",MTP00H22CIBE001,HundredGigE0/0/0/3,unassigned,Shutdown,Down,default,1
169430,"2021-05-11 03:15:32.529640",MTP00H22CIBE001,HundredGigE0/0/0/4,unassigned,Shutdown,Down,default,1
169431,"2021-05-11 03:15:32.529679",MTP00H22CIBE001,HundredGigE0/0/0/5,unassigned,Up,Up,default,1
169432,"2021-05-11 03:15:32.529718",MTP00H22CIBE001,HundredGigE0/0/0/6,unassigned,Shutdown,Down,default,1
169433,"2021-05-11 03:15:32.529758",MTP00H22CIBE001,HundredGigE0/0/0/7,unassigned,Shutdown,Down,default,1
169434,"2021-05-11 03:15:32.529797",MTP00H22CIBE001,HundredGigE0/0/0/8,unassigned,Shutdown,Down,default,1
169435,"2021-05-11 03:15:32.529837",MTP00H22CIBE001,HundredGigE0/0/0/9,unassigned,Shutdown,Down,default,1
169436,"2021-05-11 03:15:32.529877",MTP00H22CIBE001,HundredGigE0/0/0/10,unassigned,Shutdown,Down,default,1
169437,"2021-05-11 03:15:32.529917",MTP00H22CIBE001,HundredGigE0/0/0/11,unassigned,Shutdown,Down,default,1
169438,"2021-05-11 03:15:32.529957",MTP00H22CIBE001,HundredGigE0/0/0/12,unassigned,Up,Up,default,1
169439,"2021-05-11 03:15:32.529998",MTP00H22CIBE001,HundredGigE0/0/0/13,unassigned,Shutdown,Down,default,1
169440,"2021-05-11 03:15:32.530038",MTP00H22CIBE001,HundredGigE0/0/0/14,unassigned,Shutdown,Down,default,1
169441,"2021-05-11 03:15:32.530077",MTP00H22CIBE001,HundredGigE0/0/0/15,unassigned,Shutdown,Down,default,1
169442,"2021-05-11 03:15:32.530118",MTP00H22CIBE001,HundredGigE0/0/0/16,unassigned,Shutdown,Down,default,1
169443,"2021-05-11 03:15:32.530157",MTP00H22CIBE001,HundredGigE0/0/0/17,unassigned,Shutdown,Down,default,1
169444,"2021-05-11 03:15:32.530197",MTP00H22CIBE001,HundredGigE0/0/0/18,unassigned,Shutdown,Down,default,1
169445,"2021-05-11 03:15:32.530236",MTP00H22CIBE001,HundredGigE0/0/0/19,unassigned,Shutdown,Down,default,1
169446,"2021-05-11 03:15:32.530275",MTP00H22CIBE001,HundredGigE0/0/0/20,unassigned,Shutdown,Down,default,1
169447,"2021-05-11 03:15:32.530314",MTP00H22CIBE001,HundredGigE0/0/0/21,unassigned,Shutdown,Down,default,1
169448,"2021-05-11 03:15:32.530353",MTP00H22CIBE001,HundredGigE0/0/0/22,unassigned,Shutdown,Down,default,1
169449,"2021-05-11 03:15:32.530392",MTP00H22CIBE001,HundredGigE0/0/0/23,unassigned,Shutdown,Down,default,1
169450,"2021-05-11 03:15:32.530431",MTP00H22CIBE001,HundredGigE0/0/0/24,unassigned,Shutdown,Down,default,1
169451,"2021-05-11 03:15:32.530470",MTP00H22CIBE001,HundredGigE0/0/0/25,unassigned,Shutdown,Down,default,1
169452,"2021-05-11 03:15:32.530509",MTP00H22CIBE001,HundredGigE0/0/0/26,unassigned,Shutdown,Down,default,1
169453,"2021-05-11 03:15:32.530548",MTP00H22CIBE001,HundredGigE0/0/0/27,unassigned,Shutdown,Down,default,1
169454,"2021-05-11 03:15:32.530588",MTP00H22CIBE001,HundredGigE0/0/0/28,unassigned,Shutdown,Down,default,1
169455,"2021-05-11 03:15:32.530631",MTP00H22CIBE001,HundredGigE0/0/0/29,unassigned,Shutdown,Down,default,1
169456,"2021-05-11 03:15:32.530670",MTP00H22CIBE001,HundredGigE0/0/0/30,unassigned,Shutdown,Down,default,1
169457,"2021-05-11 03:15:32.530714",MTP00H22CIBE001,HundredGigE0/0/0/31,unassigned,Shutdown,Down,default,1
169458,"2021-05-11 03:15:32.530767",MTP00H22CIBE001,TenGigE0/1/0/0,unassigned,Up,Up,default,1
169459,"2021-05-11 03:15:32.530798",MTP00H22CIBE001,TenGigE0/1/0/1,unassigned,Up,Up,default,1
169460,"2021-05-11 03:15:32.530828",MTP00H22CIBE001,TenGigE0/1/0/2,unassigned,Up,Up,default,1
169461,"2021-05-11 03:15:32.530859",MTP00H22CIBE001,TenGigE0/1/0/3,unassigned,Up,Up,default,1
169462,"2021-05-11 03:15:32.530889",MTP00H22CIBE001,TenGigE0/1/0/4,unassigned,Shutdown,Down,default,1
169463,"2021-05-11 03:15:32.530920",MTP00H22CIBE001,TenGigE0/1/0/5,unassigned,Shutdown,Down,default,1
169464,"2021-05-11 03:15:32.530950",MTP00H22CIBE001,TenGigE0/1/0/6,unassigned,Shutdown,Down,default,1
169465,"2021-05-11 03:15:32.530980",MTP00H22CIBE001,TenGigE0/1/0/7,unassigned,Shutdown,Down,default,1
169466,"2021-05-11 03:15:32.531011",MTP00H22CIBE001,TenGigE0/1/0/8,unassigned,Shutdown,Down,default,1
169467,"2021-05-11 03:15:32.531042",MTP00H22CIBE001,TenGigE0/1/0/9,unassigned,Down,Down,default,1
169468,"2021-05-11 03:15:32.531072",MTP00H22CIBE001,TenGigE0/1/0/10,unassigned,Shutdown,Down,default,1
169469,"2021-05-11 03:15:32.531103",MTP00H22CIBE001,TenGigE0/1/0/11,unassigned,Shutdown,Down,default,1
169470,"2021-05-11 03:15:32.531134",MTP00H22CIBE001,TenGigE0/1/0/12,unassigned,Shutdown,Down,default,1
169471,"2021-05-11 03:15:32.531164",MTP00H22CIBE001,TenGigE0/1/0/13,unassigned,Shutdown,Down,default,1
169472,"2021-05-11 03:15:32.531195",MTP00H22CIBE001,TenGigE0/1/0/14,unassigned,Shutdown,Down,default,1
169473,"2021-05-11 03:15:32.531225",MTP00H22CIBE001,TenGigE0/1/0/15,unassigned,Shutdown,Down,default,1
169474,"2021-05-11 03:15:32.531255",MTP00H22CIBE001,TenGigE0/1/0/16,unassigned,Shutdown,Down,default,1
169475,"2021-05-11 03:15:32.531285",MTP00H22CIBE001,TenGigE0/1/0/17,unassigned,Shutdown,Down,default,1
169476,"2021-05-11 03:15:32.531315",MTP00H22CIBE001,TenGigE0/1/0/18,unassigned,Shutdown,Down,default,1
169477,"2021-05-11 03:15:32.531346",MTP00H22CIBE001,TenGigE0/1/0/19,unassigned,Shutdown,Down,default,1
169478,"2021-05-11 03:15:32.531377",MTP00H22CIBE001,TenGigE0/1/0/20,unassigned,Shutdown,Down,default,1
169479,"2021-05-11 03:15:32.531408",MTP00H22CIBE001,TenGigE0/1/0/21,unassigned,Shutdown,Down,default,1
169480,"2021-05-11 03:15:32.531438",MTP00H22CIBE001,TenGigE0/1/0/22,unassigned,Shutdown,Down,default,1
169481,"2021-05-11 03:15:32.531469",MTP00H22CIBE001,TenGigE0/1/0/23,unassigned,Shutdown,Down,default,1
169482,"2021-05-11 03:15:32.531499",MTP00H22CIBE001,TenGigE0/1/0/24,unassigned,Shutdown,Down,default,1
169483,"2021-05-11 03:15:32.531529",MTP00H22CIBE001,TenGigE0/1/0/25,unassigned,Shutdown,Down,default,1
169484,"2021-05-11 03:15:32.531560",MTP00H22CIBE001,TenGigE0/1/0/26,unassigned,Shutdown,Down,default,1
169485,"2021-05-11 03:15:32.531590",MTP00H22CIBE001,TenGigE0/1/0/27,unassigned,Shutdown,Down,default,1
169486,"2021-05-11 03:15:32.531621",MTP00H22CIBE001,TenGigE0/1/0/28,unassigned,Shutdown,Down,default,1
169487,"2021-05-11 03:15:32.531652",MTP00H22CIBE001,TenGigE0/1/0/29,unassigned,Shutdown,Down,default,1
169488,"2021-05-11 03:15:32.531683",MTP00H22CIBE001,TenGigE0/1/0/30,unassigned,Shutdown,Down,default,1
169489,"2021-05-11 03:15:32.531713",MTP00H22CIBE001,TenGigE0/1/0/31,unassigned,Shutdown,Down,default,1
169490,"2021-05-11 03:15:32.531743",MTP00H22CIBE001,TenGigE0/1/0/32,unassigned,Shutdown,Down,default,1
169491,"2021-05-11 03:15:32.531773",MTP00H22CIBE001,TenGigE0/1/0/33,unassigned,Shutdown,Down,default,1
169492,"2021-05-11 03:15:32.531803",MTP00H22CIBE001,TenGigE0/1/0/34,unassigned,Shutdown,Down,default,1
169493,"2021-05-11 03:15:32.531834",MTP00H22CIBE001,TenGigE0/1/0/35,unassigned,Shutdown,Down,default,1
169494,"2021-05-11 03:15:32.531864",MTP00H22CIBE001,TenGigE0/1/0/36,unassigned,Shutdown,Down,default,1
169495,"2021-05-11 03:15:32.531895",MTP00H22CIBE001,TenGigE0/1/0/37,unassigned,Shutdown,Down,default,1
169496,"2021-05-11 03:15:32.531925",MTP00H22CIBE001,TenGigE0/1/0/38,unassigned,Shutdown,Down,default,1
169497,"2021-05-11 03:15:32.531956",MTP00H22CIBE001,TenGigE0/1/0/39,unassigned,Shutdown,Down,default,1
169498,"2021-05-11 03:15:32.531986",MTP00H22CIBE001,TenGigE0/1/0/40,unassigned,Shutdown,Down,default,1
169499,"2021-05-11 03:15:32.532016",MTP00H22CIBE001,TenGigE0/1/0/41,unassigned,Shutdown,Down,default,1
169500,"2021-05-11 03:15:32.532046",MTP00H22CIBE001,TenGigE0/1/0/42,unassigned,Shutdown,Down,default,1
169501,"2021-05-11 03:15:32.532076",MTP00H22CIBE001,TenGigE0/1/0/43,unassigned,Up,Up,default,1
169502,"2021-05-11 03:15:32.532107",MTP00H22CIBE001,TenGigE0/1/0/43.4012,10.156.190.13,Up,Up,IPTV-local,1
169503,"2021-05-11 03:15:32.532137",MTP00H22CIBE001,TenGigE0/1/0/43.4013,10.156.254.13,Up,Up,VOIP-local,1
169504,"2021-05-11 03:15:32.532167",MTP00H22CIBE001,GigabitEthernet0/1/0/44,10.205.146.129,Up,Up,CIPR20000_TNTMGMT_H00,1
169505,"2021-05-11 03:15:32.532198",MTP00H22CIBE001,GigabitEthernet0/1/0/45,unassigned,Shutdown,Down,default,1
169506,"2021-05-11 03:15:32.532228",MTP00H22CIBE001,GigabitEthernet0/1/0/46,unassigned,Shutdown,Down,default,1
169507,"2021-05-11 03:15:32.532258",MTP00H22CIBE001,GigabitEthernet0/1/0/47,unassigned,Shutdown,Down,default,1
169508,"2021-05-11 03:15:32.532288",MTP00H22CIBE001,TenGigE0/3/0/0,unassigned,Up,Up,default,1
169509,"2021-05-11 03:15:32.532318",MTP00H22CIBE001,TenGigE0/3/0/1,unassigned,Shutdown,Down,default,1
169510,"2021-05-11 03:15:32.532350",MTP00H22CIBE001,TenGigE0/3/0/2,unassigned,Shutdown,Down,default,1
169511,"2021-05-11 03:15:32.532381",MTP00H22CIBE001,TenGigE0/3/0/3,unassigned,Shutdown,Down,default,1
169512,"2021-05-11 03:15:32.532411",MTP00H22CIBE001,TenGigE0/3/0/4,unassigned,Shutdown,Down,default,1
169513,"2021-05-11 03:15:32.532441",MTP00H22CIBE001,TenGigE0/3/0/5,unassigned,Shutdown,Down,default,1
169514,"2021-05-11 03:15:32.532472",MTP00H22CIBE001,TenGigE0/3/0/6,unassigned,Shutdown,Down,default,1
169515,"2021-05-11 03:15:32.532502",MTP00H22CIBE001,TenGigE0/3/0/7,unassigned,Shutdown,Down,default,1
169516,"2021-05-11 03:15:32.532532",MTP00H22CIBE001,TenGigE0/3/0/8,unassigned,Shutdown,Down,default,1
169517,"2021-05-11 03:15:32.532563",MTP00H22CIBE001,TenGigE0/3/0/9,unassigned,Shutdown,Down,default,1
169518,"2021-05-11 03:15:32.532594",MTP00H22CIBE001,TenGigE0/3/0/10,unassigned,Shutdown,Down,default,1
169519,"2021-05-11 03:15:32.532625",MTP00H22CIBE001,TenGigE0/3/0/11,unassigned,Shutdown,Down,default,1
169520,"2021-05-11 03:15:32.532655",MTP00H22CIBE001,TenGigE0/3/0/12,unassigned,Shutdown,Down,default,1
169521,"2021-05-11 03:15:32.532686",MTP00H22CIBE001,TenGigE0/3/0/13,unassigned,Shutdown,Down,default,1
169522,"2021-05-11 03:15:32.532716",MTP00H22CIBE001,TenGigE0/3/0/14,unassigned,Shutdown,Down,default,1
169523,"2021-05-11 03:15:32.532747",MTP00H22CIBE001,TenGigE0/3/0/15,unassigned,Shutdown,Down,default,1
169524,"2021-05-11 03:15:32.532777",MTP00H22CIBE001,TenGigE0/3/0/16,unassigned,Shutdown,Down,default,1
169525,"2021-05-11 03:15:32.532807",MTP00H22CIBE001,TenGigE0/3/0/17,unassigned,Shutdown,Down,default,1
169526,"2021-05-11 03:15:32.532838",MTP00H22CIBE001,TenGigE0/3/0/18,unassigned,Shutdown,Down,default,1
169527,"2021-05-11 03:15:32.532868",MTP00H22CIBE001,TenGigE0/3/0/19,unassigned,Shutdown,Down,default,1
169528,"2021-05-11 03:15:32.532898",MTP00H22CIBE001,TenGigE0/3/0/20,unassigned,Shutdown,Down,default,1
169529,"2021-05-11 03:15:32.532928",MTP00H22CIBE001,TenGigE0/3/0/21,unassigned,Shutdown,Down,default,1
169530,"2021-05-11 03:15:32.532960",MTP00H22CIBE001,TenGigE0/3/0/22,unassigned,Shutdown,Down,default,1
169531,"2021-05-11 03:15:32.532991",MTP00H22CIBE001,TenGigE0/3/0/23,unassigned,Shutdown,Down,default,1
169532,"2021-05-11 03:15:32.533021",MTP00H22CIBE001,TenGigE0/3/0/24,unassigned,Shutdown,Down,default,1
169533,"2021-05-11 03:15:32.533052",MTP00H22CIBE001,TenGigE0/3/0/25,unassigned,Shutdown,Down,default,1
169534,"2021-05-11 03:15:32.533082",MTP00H22CIBE001,TenGigE0/3/0/26,unassigned,Shutdown,Down,default,1
169535,"2021-05-11 03:15:32.533113",MTP00H22CIBE001,TenGigE0/3/0/27,unassigned,Shutdown,Down,default,1
169536,"2021-05-11 03:15:32.533143",MTP00H22CIBE001,TenGigE0/3/0/28,unassigned,Shutdown,Down,default,1
169537,"2021-05-11 03:15:32.533174",MTP00H22CIBE001,TenGigE0/3/0/29,unassigned,Shutdown,Down,default,1
169538,"2021-05-11 03:15:32.533204",MTP00H22CIBE001,TenGigE0/3/0/30,unassigned,Shutdown,Down,default,1
169539,"2021-05-11 03:15:32.533235",MTP00H22CIBE001,TenGigE0/3/0/31,unassigned,Shutdown,Down,default,1
169540,"2021-05-11 03:15:32.533265",MTP00H22CIBE001,TenGigE0/3/0/32,unassigned,Shutdown,Down,default,1
169541,"2021-05-11 03:15:32.533295",MTP00H22CIBE001,TenGigE0/3/0/33,unassigned,Shutdown,Down,default,1
169542,"2021-05-11 03:15:32.533331",MTP00H22CIBE001,TenGigE0/3/0/34,unassigned,Shutdown,Down,default,1
169543,"2021-05-11 03:15:32.533363",MTP00H22CIBE001,TenGigE0/3/0/35,unassigned,Shutdown,Down,default,1
169544,"2021-05-11 03:15:32.533394",MTP00H22CIBE001,TenGigE0/3/0/36,unassigned,Shutdown,Down,default,1
169545,"2021-05-11 03:15:32.533424",MTP00H22CIBE001,TenGigE0/3/0/37,unassigned,Shutdown,Down,default,1
169546,"2021-05-11 03:15:32.533454",MTP00H22CIBE001,TenGigE0/3/0/38,unassigned,Shutdown,Down,default,1
169547,"2021-05-11 03:15:32.533485",MTP00H22CIBE001,TenGigE0/3/0/39,unassigned,Shutdown,Down,default,1
169548,"2021-05-11 03:15:32.533516",MTP00H22CIBE001,TenGigE0/3/0/40,unassigned,Shutdown,Down,default,1
169549,"2021-05-11 03:15:32.533548",MTP00H22CIBE001,TenGigE0/3/0/41,unassigned,Shutdown,Down,default,1
169550,"2021-05-11 03:15:32.533579",MTP00H22CIBE001,TenGigE0/3/0/42,unassigned,Shutdown,Down,default,1
169551,"2021-05-11 03:15:32.533610",MTP00H22CIBE001,TenGigE0/3/0/43,unassigned,Shutdown,Down,default,1
169552,"2021-05-11 03:15:32.533640",MTP00H22CIBE001,TenGigE0/3/0/44,unassigned,Shutdown,Down,default,1
169553,"2021-05-11 03:15:32.533670",MTP00H22CIBE001,TenGigE0/3/0/45,unassigned,Shutdown,Down,default,1
169554,"2021-05-11 03:15:32.533700",MTP00H22CIBE001,TenGigE0/3/0/46,unassigned,Shutdown,Down,default,1
169555,"2021-05-11 03:15:32.533731",MTP00H22CIBE001,TenGigE0/3/0/47,unassigned,Shutdown,Down,default,1
169556,"2021-05-11 03:15:32.533761",MTP00H22CIBE001,TenGigE0/6/0/0,unassigned,Shutdown,Down,default,1
169557,"2021-05-11 03:15:32.533791",MTP00H22CIBE001,TenGigE0/6/0/1,unassigned,Shutdown,Down,default,1
169558,"2021-05-11 03:15:32.533821",MTP00H22CIBE001,TenGigE0/6/0/2,unassigned,Shutdown,Down,default,1
169559,"2021-05-11 03:15:32.533852",MTP00H22CIBE001,TenGigE0/6/0/3,unassigned,Shutdown,Down,default,1
169560,"2021-05-11 03:15:32.533882",MTP00H22CIBE001,TenGigE0/6/0/4,unassigned,Shutdown,Down,default,1
169561,"2021-05-11 03:15:32.533913",MTP00H22CIBE001,TenGigE0/6/0/5,unassigned,Shutdown,Down,default,1
169562,"2021-05-11 03:15:32.533943",MTP00H22CIBE001,TenGigE0/6/0/6,unassigned,Shutdown,Down,default,1
169563,"2021-05-11 03:15:32.533973",MTP00H22CIBE001,TenGigE0/6/0/7,unassigned,Shutdown,Down,default,1
169564,"2021-05-11 03:15:32.534003",MTP00H22CIBE001,TenGigE0/6/0/8,unassigned,Shutdown,Down,default,1
169565,"2021-05-11 03:15:32.534034",MTP00H22CIBE001,TenGigE0/6/0/9,unassigned,Shutdown,Down,default,1
169566,"2021-05-11 03:15:32.534064",MTP00H22CIBE001,TenGigE0/6/0/10,unassigned,Shutdown,Down,default,1
169567,"2021-05-11 03:15:32.534094",MTP00H22CIBE001,TenGigE0/6/0/11,unassigned,Shutdown,Down,default,1
169568,"2021-05-11 03:15:32.534124",MTP00H22CIBE001,TenGigE0/6/0/12,unassigned,Shutdown,Down,default,1
169569,"2021-05-11 03:15:32.534155",MTP00H22CIBE001,TenGigE0/6/0/13,unassigned,Shutdown,Down,default,1
169570,"2021-05-11 03:15:32.534185",MTP00H22CIBE001,TenGigE0/6/0/14,unassigned,Shutdown,Down,default,1
169571,"2021-05-11 03:15:32.534222",MTP00H22CIBE001,TenGigE0/6/0/15,unassigned,Shutdown,Down,default,1
169572,"2021-05-11 03:15:32.534275",MTP00H22CIBE001,TenGigE0/6/0/16,unassigned,Shutdown,Down,default,1
169573,"2021-05-11 03:15:32.534300",MTP00H22CIBE001,TenGigE0/6/0/17,unassigned,Shutdown,Down,default,1
169574,"2021-05-11 03:15:32.534327",MTP00H22CIBE001,TenGigE0/6/0/18,unassigned,Shutdown,Down,default,1
169575,"2021-05-11 03:15:32.534353",MTP00H22CIBE001,TenGigE0/6/0/19,unassigned,Shutdown,Down,default,1
169576,"2021-05-11 03:15:32.534378",MTP00H22CIBE001,TenGigE0/6/0/20,unassigned,Shutdown,Down,default,1
169577,"2021-05-11 03:15:32.534403",MTP00H22CIBE001,TenGigE0/6/0/21,unassigned,Shutdown,Down,default,1
169578,"2021-05-11 03:15:32.534428",MTP00H22CIBE001,TenGigE0/6/0/22,unassigned,Shutdown,Down,default,1
169579,"2021-05-11 03:15:32.534453",MTP00H22CIBE001,TenGigE0/6/0/23,unassigned,Shutdown,Down,default,1
169580,"2021-05-11 03:15:32.534478",MTP00H22CIBE001,TenGigE0/6/0/24,unassigned,Shutdown,Down,default,1
169581,"2021-05-11 03:15:32.534503",MTP00H22CIBE001,TenGigE0/6/0/25,unassigned,Shutdown,Down,default,1
169582,"2021-05-11 03:15:32.534529",MTP00H22CIBE001,TenGigE0/6/0/26,unassigned,Shutdown,Down,default,1
169583,"2021-05-11 03:15:32.534554",MTP00H22CIBE001,TenGigE0/6/0/27,unassigned,Shutdown,Down,default,1
169584,"2021-05-11 03:15:32.534578",MTP00H22CIBE001,TenGigE0/6/0/28,unassigned,Shutdown,Down,default,1
169585,"2021-05-11 03:15:32.534603",MTP00H22CIBE001,TenGigE0/6/0/29,unassigned,Shutdown,Down,default,1
169586,"2021-05-11 03:15:32.534628",MTP00H22CIBE001,TenGigE0/6/0/30,unassigned,Shutdown,Down,default,1
169587,"2021-05-11 03:15:32.534653",MTP00H22CIBE001,TenGigE0/6/0/31,unassigned,Shutdown,Down,default,1
169588,"2021-05-11 03:15:32.534678",MTP00H22CIBE001,TenGigE0/6/0/32,unassigned,Shutdown,Down,default,1
169589,"2021-05-11 03:15:32.534703",MTP00H22CIBE001,TenGigE0/6/0/33,unassigned,Shutdown,Down,default,1
169590,"2021-05-11 03:15:32.534729",MTP00H22CIBE001,TenGigE0/6/0/34,unassigned,Shutdown,Down,default,1
169591,"2021-05-11 03:15:32.534754",MTP00H22CIBE001,TenGigE0/6/0/35,unassigned,Shutdown,Down,default,1
169592,"2021-05-11 03:15:32.534779",MTP00H22CIBE001,TenGigE0/6/0/36,unassigned,Shutdown,Down,default,1
169593,"2021-05-11 03:15:32.534804",MTP00H22CIBE001,TenGigE0/6/0/37,unassigned,Shutdown,Down,default,1
169594,"2021-05-11 03:15:32.534829",MTP00H22CIBE001,TenGigE0/6/0/38,unassigned,Shutdown,Down,default,1
169595,"2021-05-11 03:15:32.534854",MTP00H22CIBE001,TenGigE0/6/0/39,unassigned,Shutdown,Down,default,1
169596,"2021-05-11 03:15:32.534879",MTP00H22CIBE001,TenGigE0/6/0/40,unassigned,Shutdown,Down,default,1
169597,"2021-05-11 03:15:32.534903",MTP00H22CIBE001,TenGigE0/6/0/41,unassigned,Shutdown,Down,default,1
169598,"2021-05-11 03:15:32.534928",MTP00H22CIBE001,TenGigE0/6/0/42,unassigned,Shutdown,Down,default,1
169599,"2021-05-11 03:15:32.534953",MTP00H22CIBE001,TenGigE0/6/0/43,unassigned,Up,Up,default,1
169600,"2021-05-11 03:15:32.534978",MTP00H22CIBE001,TenGigE0/6/0/43.4012,10.156.190.14,Up,Up,IPR30076_IPTV,1
169601,"2021-05-11 03:15:32.535003",MTP00H22CIBE001,TenGigE0/6/0/43.4013,10.156.254.14,Up,Up,IPR30903_FTTH_VoIP_Prod,1
169602,"2021-05-11 03:15:32.535028",MTP00H22CIBE001,TenGigE0/6/0/44,unassigned,Shutdown,Down,default,1
169603,"2021-05-11 03:15:32.535053",MTP00H22CIBE001,TenGigE0/6/0/45,unassigned,Shutdown,Down,default,1
169604,"2021-05-11 03:15:32.535078",MTP00H22CIBE001,TenGigE0/6/0/46,unassigned,Shutdown,Down,default,1
169605,"2021-05-11 03:15:32.535103",MTP00H22CIBE001,TenGigE0/6/0/47,unassigned,Shutdown,Down,default,1
169606,"2021-05-11 03:15:32.535127",MTP00H22CIBE001,HundredGigE0/7/0/0,unassigned,Shutdown,Down,default,1
169607,"2021-05-11 03:15:32.535152",MTP00H22CIBE001,HundredGigE0/7/0/1,unassigned,Shutdown,Down,default,1
169608,"2021-05-11 03:15:32.535177",MTP00H22CIBE001,HundredGigE0/7/0/2,unassigned,Shutdown,Down,default,1
169609,"2021-05-11 03:15:32.535202",MTP00H22CIBE001,HundredGigE0/7/0/3,unassigned,Shutdown,Down,default,1
169610,"2021-05-11 03:15:32.535227",MTP00H22CIBE001,HundredGigE0/7/0/4,unassigned,Shutdown,Down,default,1
169611,"2021-05-11 03:15:32.535252",MTP00H22CIBE001,HundredGigE0/7/0/5,unassigned,Shutdown,Down,default,1
169612,"2021-05-11 03:15:32.535276",MTP00H22CIBE001,HundredGigE0/7/0/6,unassigned,Shutdown,Down,default,1
169613,"2021-05-11 03:15:32.535301",MTP00H22CIBE001,HundredGigE0/7/0/7,unassigned,Shutdown,Down,default,1
169614,"2021-05-11 03:15:32.535326",MTP00H22CIBE001,HundredGigE0/7/0/8,unassigned,Shutdown,Down,default,1
169615,"2021-05-11 03:15:32.535350",MTP00H22CIBE001,HundredGigE0/7/0/9,unassigned,Shutdown,Down,default,1
169616,"2021-05-11 03:15:32.535375",MTP00H22CIBE001,HundredGigE0/7/0/10,unassigned,Shutdown,Down,default,1
169617,"2021-05-11 03:15:32.535400",MTP00H22CIBE001,HundredGigE0/7/0/11,unassigned,Shutdown,Down,default,1
169618,"2021-05-11 03:15:32.535424",MTP00H22CIBE001,HundredGigE0/7/0/12,unassigned,Up,Up,default,1
169619,"2021-05-11 03:15:32.535450",MTP00H22CIBE001,HundredGigE0/7/0/13,unassigned,Up,Up,default,1
169620,"2021-05-11 03:15:32.535475",MTP00H22CIBE001,HundredGigE0/7/0/14,unassigned,Shutdown,Down,default,1
169621,"2021-05-11 03:15:32.535500",MTP00H22CIBE001,HundredGigE0/7/0/15,unassigned,Shutdown,Down,default,1
