id,timestamp,hostname,name,descr,pid,vid,sn,modified_by_id
143071,"2021-05-21 04:52:18.683837",SFPN3827CIBE0002,TenGigE0/6/0/22,"10GBASE-ZR SFP+, SMF 80km",SFP-10G-ZR,V03,SPC2427008L,1
143072,"2021-05-21 04:52:18.683861",SFPN3827CIBE0002,TenGigE0/6/0/23,"10GBASE-ZR SFP+, SMF 80km",SFP-10G-ZR,V03,SPC24270089,1
143073,"2021-05-21 04:52:18.683885",SFPN3827CIBE0002,TenGigE0/6/0/24,"10GBASE-ZR SFP+, SMF 80km",SFP-10G-ZR,V03,SPC2427008A,1
143074,"2021-05-21 04:52:18.683909",SFPN3827CIBE0002,0/7,"ASR 9900 32-port 100GE TR linecard",A99-32X100GE-TR,V01,FOC2317PBEE,1
143075,"2021-05-21 04:52:18.683933",SFPN3827CIBE0002,0/7-PORT-0,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM23200HAF,1
143076,"2021-05-21 04:52:18.683957",SFPN3827CIBE0002,0/7-PORT-1,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2319J01B,1
143077,"2021-05-21 04:52:18.683981",SFPN3827CIBE0002,0/7-PORT-2,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM23200HAX,1
143078,"2021-05-21 04:52:18.684005",SFPN3827CIBE0002,0/7-PORT-12,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2319J021,1
143079,"2021-05-21 04:52:18.684030",SFPN3827CIBE0002,0/7-PORT-13,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM23200HAT,1
143080,"2021-05-21 04:52:18.684054",SFPN3827CIBE0002,0/FC0,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2319N99J,1
143081,"2021-05-21 04:52:18.684078",SFPN3827CIBE0002,0/FC1,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2319N99V,1
143082,"2021-05-21 04:52:18.684102",SFPN3827CIBE0002,0/FC2,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2319N96Z,1
143083,"2021-05-21 04:52:18.684129",SFPN3827CIBE0002,0/FC3,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2319N98J,1
143084,"2021-05-21 04:52:18.684154",SFPN3827CIBE0002,0/FC4,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2319N97L,1
143085,"2021-05-21 04:52:18.684178",SFPN3827CIBE0002,"Rack 0","ASR 9910 8 Line Card Slot Chassis",ASR-9910,V02,FOX2320PB6J,1
143086,"2021-05-21 04:52:18.684202",SFPN3827CIBE0002,0/FT0,"ASR-9910 Fan Tray",ASR-9910-FAN,V01,FOC2314NCH1,1
143087,"2021-05-21 04:52:18.684227",SFPN3827CIBE0002,0/FT1,"ASR-9910 Fan Tray",ASR-9910-FAN,V01,FOC2314NCHY,1
143088,"2021-05-21 04:52:18.684251",SFPN3827CIBE0002,0/PT0,"Simulated Power Tray IDPROM",A9K-DC-PEM-V3,V03,FOT1981P81A,1
143089,"2021-05-21 04:52:18.684275",SFPN3827CIBE0002,0/PT0-PM0,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231207YL,1
143090,"2021-05-21 04:52:18.684299",SFPN3827CIBE0002,0/PT0-PM1,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM2312089E,1
143091,"2021-05-21 04:52:18.684323",SFPN3827CIBE0002,0/PT0-PM2,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231207WJ,1
143092,"2021-05-21 04:52:18.684347",SFPN3827CIBE0002,0/PT0-PM3,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM2312089Z,1
143093,"2021-05-21 04:52:18.684371",SFPN3827CIBE0002,0/PT1,"Simulated Power Tray IDPROM",A9K-DC-PEM-V3,V03,FOT1981P81B,1
143094,"2021-05-21 04:52:18.684396",SFPN3827CIBE0002,0/PT1-PM0,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231207VS,1
143095,"2021-05-21 04:52:18.684420",SFPN3827CIBE0002,0/PT1-PM1,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM2312080H,1
143096,"2021-05-21 04:52:18.684444",SFPN3827CIBE0002,0/PT1-PM2,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM2312088V,1
143097,"2021-05-21 04:52:18.684468",SFPN3827CIBE0002,0/PT1-PM3,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM2312087L,1
143098,"2021-05-21 04:52:19.174935",LAGN3816CIBE002,0/RSP0,"ASR 9000 Route Switch Processor 5 for Packet Transport 16G",A9K-RSP5-TR,V01,FOC2248NDW1,1
143099,"2021-05-21 04:52:19.175002",LAGN3816CIBE002,0/RSP1,"ASR 9000 Route Switch Processor 5 for Packet Transport 16G",A9K-RSP5-TR,V01,FOC2307N8E4,1
143100,"2021-05-21 04:52:19.175038",LAGN3816CIBE002,0/0,"ASR 9900 32-port 100GE TR linecard",A99-32X100GE-TR,V01,FOC2317PBEU,1
143101,"2021-05-21 04:52:19.175070",LAGN3816CIBE002,0/0-PORT-0,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM23200H87,1
143102,"2021-05-21 04:52:19.175101",LAGN3816CIBE002,0/0-PORT-1,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM23200H5T,1
143103,"2021-05-21 04:52:19.175132",LAGN3816CIBE002,0/0-PORT-2,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,FNS2315118J,1
143104,"2021-05-21 04:52:19.175162",LAGN3816CIBE002,0/0-PORT-12,"100GBASE QSFP Transceiver, 25-40KM reach over SMF, Duplex LC",QSFP-100G-ER4L-S,V01,FLJ2312J008,1
143105,"2021-05-21 04:52:19.175193",LAGN3816CIBE002,0/1,"ASR 9000 48-port 10GE & 1GE dual rate Service Edge LC",A99-48X10GE-1G-SE,V01,FOC2316PJSL,1
143106,"2021-05-21 04:52:19.175224",LAGN3816CIBE002,0/1-PORT-0,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230500QW,1
143107,"2021-05-21 04:52:19.175254",LAGN3816CIBE002,0/1-PORT-1,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW23050169,1
143108,"2021-05-21 04:52:19.175284",LAGN3816CIBE002,0/1-PORT-2,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW2305015F,1
143109,"2021-05-21 04:52:19.175314",LAGN3816CIBE002,0/1-PORT-3,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501TU,1
143110,"2021-05-21 04:52:19.175344",LAGN3816CIBE002,0/1-PORT-4,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230500YN,1
143111,"2021-05-21 04:52:19.175375",LAGN3816CIBE002,0/1-PORT-5,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501QH,1
143112,"2021-05-21 04:52:19.175407",LAGN3816CIBE002,0/1-PORT-6,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230500SA,1
143113,"2021-05-21 04:52:19.175438",LAGN3816CIBE002,0/1-PORT-7,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501DC,1
143114,"2021-05-21 04:52:19.175470",LAGN3816CIBE002,0/1-PORT-9,"10GBASE-ZR SFP+, SMF 80km",SFP-10G-ZR,V03,ECL231600CL,1
143115,"2021-05-21 04:52:19.175501",LAGN3816CIBE002,0/1-PORT-10,"10GBASE-ZR SFP+, SMF 80km",SFP-10G-ZR,V03,ECL231600BC,1
143116,"2021-05-21 04:52:19.175533",LAGN3816CIBE002,0/1-PORT-11,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230410YD,1
143117,"2021-05-21 04:52:19.175565",LAGN3816CIBE002,0/1-PORT-12,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501SG,1
143118,"2021-05-21 04:52:19.175595",LAGN3816CIBE002,0/1-PORT-13,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501QG,1
143119,"2021-05-21 04:52:19.175626",LAGN3816CIBE002,0/1-PORT-14,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501HV,1
143120,"2021-05-21 04:52:19.175656",LAGN3816CIBE002,0/1-PORT-15,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW23050186,1
143121,"2021-05-21 04:52:19.175686",LAGN3816CIBE002,0/1-PORT-16,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140HP2,1
143122,"2021-05-21 04:52:19.175716",LAGN3816CIBE002,0/1-PORT-17,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140B3H,1
143123,"2021-05-21 04:52:19.175747",LAGN3816CIBE002,0/1-PORT-18,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS231504Y5,1
143124,"2021-05-21 04:52:19.175777",LAGN3816CIBE002,0/1-PORT-19,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140B4T,1
143125,"2021-05-21 04:52:19.175807",LAGN3816CIBE002,0/1-PORT-20,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140HSB,1
143126,"2021-05-21 04:52:19.175837",LAGN3816CIBE002,0/1-PORT-21,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140H38,1
143127,"2021-05-21 04:52:19.175867",LAGN3816CIBE002,0/1-PORT-22,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140HVP,1
143128,"2021-05-21 04:52:19.175897",LAGN3816CIBE002,0/1-PORT-23,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140HVE,1
143129,"2021-05-21 04:52:19.175927",LAGN3816CIBE002,0/1-PORT-24,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,ONT224600U6,1
143130,"2021-05-21 04:52:19.175958",LAGN3816CIBE002,0/1-PORT-26,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,ONT224600VY,1
143131,"2021-05-21 04:52:19.176046",LAGN3816CIBE002,0/1-PORT-28,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,ONT224600VZ,1
143132,"2021-05-21 04:52:19.176087",LAGN3816CIBE002,0/1-PORT-30,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,ONT2247007F,1
143133,"2021-05-21 04:52:19.176121",LAGN3816CIBE002,0/1-PORT-32,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140HQN,1
143134,"2021-05-21 04:52:19.176153",LAGN3816CIBE002,0/1-PORT-34,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23140HMG,1
143135,"2021-05-21 04:52:19.176185",LAGN3816CIBE002,0/1-PORT-38,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230500L6,1
143136,"2021-05-21 04:52:19.176216",LAGN3816CIBE002,0/1-PORT-40,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501HT,1
143137,"2021-05-21 04:52:19.176247",LAGN3816CIBE002,0/1-PORT-42,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230500W6,1
143138,"2021-05-21 04:52:19.176278",LAGN3816CIBE002,0/1-PORT-43,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501EM,1
143139,"2021-05-21 04:52:19.176309",LAGN3816CIBE002,0/1-PORT-44,"1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM",GLC-LH-SMD,V01,AVJ2351307L,1
143140,"2021-05-21 04:52:19.176340",LAGN3816CIBE002,0/1-PORT-46,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,ACW230501UE,1
143141,"2021-05-21 04:52:19.176371",LAGN3816CIBE002,0/7,"ASR 9900 32-port 100GE TR linecard",A99-32X100GE-TR,V01,FOC2317PBEP,1
143142,"2021-05-21 04:52:19.176402",LAGN3816CIBE002,0/7-PORT-0,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,FNS23150RQ0,1
143143,"2021-05-21 04:52:19.176432",LAGN3816CIBE002,0/7-PORT-1,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,FNS231511VP,1
143144,"2021-05-21 04:52:19.176463",LAGN3816CIBE002,0/7-PORT-6,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,FNS231511VR,1
143145,"2021-05-21 04:52:19.176493",LAGN3816CIBE002,0/7-PORT-7,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,FNS231511AT,1
143146,"2021-05-21 04:52:19.176524",LAGN3816CIBE002,0/7-PORT-8,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,FNS2315118E,1
143147,"2021-05-21 04:52:19.176554",LAGN3816CIBE002,0/7-PORT-9,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,FNS23151188,1
143148,"2021-05-21 04:52:19.176585",LAGN3816CIBE002,0/7-PORT-13,"100GBASE QSFP Transceiver, 25-40KM reach over SMF, Duplex LC",QSFP-100G-ER4L-S,V01,FLJ2313J00K,1
143149,"2021-05-21 04:52:19.176616",LAGN3816CIBE002,0/7-PORT-14,"100GBASE QSFP Transceiver, 25-40KM reach over SMF, Duplex LC",QSFP-100G-ER4L-S,V01,FLJ2312J003,1
143150,"2021-05-21 04:52:19.176647",LAGN3816CIBE002,0/7-PORT-15,"100GBASE QSFP Transceiver, 25-40KM reach over SMF, Duplex LC",QSFP-100G-ER4L-S,V01,FLJ2312J001,1
143151,"2021-05-21 04:52:19.176678",LAGN3816CIBE002,0/7-PORT-29,"100GBASE QSFP Transceiver, 25-40KM reach over SMF, Duplex LC",QSFP-100G-ER4L-S,V01,FLJ2313J00M,1
143152,"2021-05-21 04:52:19.176709",LAGN3816CIBE002,0/7-PORT-30,"100GBASE QSFP Transceiver, 25-40KM reach over SMF, Duplex LC",QSFP-100G-ER4L-S,V01,FLJ2312J00X,1
143153,"2021-05-21 04:52:19.176740",LAGN3816CIBE002,0/7-PORT-31,"100GBASE QSFP Transceiver, 25-40KM reach over SMF, Duplex LC",QSFP-100G-ER4L-S,V01,FLJ2312J002,1
143154,"2021-05-21 04:52:19.176771",LAGN3816CIBE002,0/FC0,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2314N79D,1
143155,"2021-05-21 04:52:19.176803",LAGN3816CIBE002,0/FC1,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2309PZA4,1
143156,"2021-05-21 04:52:19.176835",LAGN3816CIBE002,0/FC2,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2315P6HD,1
143157,"2021-05-21 04:52:19.176866",LAGN3816CIBE002,0/FC3,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2312NUAA,1
143158,"2021-05-21 04:52:19.176898",LAGN3816CIBE002,0/FC4,"ASR 9910 Switch Fabric Card 3",A99-SFC3-S,V01,FOC2315P6HA,1
143159,"2021-05-21 04:52:19.176930",LAGN3816CIBE002,"Rack 0","ASR 9910 8 Line Card Slot Chassis",ASR-9910,V02,FOX2305P2YK,1
143160,"2021-05-21 04:52:19.176962",LAGN3816CIBE002,0/FT0,"ASR-9910 Fan Tray",ASR-9910-FAN,V01,FOC2311N60J,1
143161,"2021-05-21 04:52:19.176994",LAGN3816CIBE002,0/FT1,"ASR-9910 Fan Tray",ASR-9910-FAN,V01,FOC2311N60B,1
143162,"2021-05-21 04:52:19.177025",LAGN3816CIBE002,0/PT0,"Simulated Power Tray IDPROM",A9K-DC-PEM-V3,V03,FOT1981P81A,1
143163,"2021-05-21 04:52:19.177058",LAGN3816CIBE002,0/PT0-PM0,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231207KR,1
143164,"2021-05-21 04:52:19.177089",LAGN3816CIBE002,0/PT0-PM1,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231208DW,1
143165,"2021-05-21 04:52:19.177120",LAGN3816CIBE002,0/PT0-PM2,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231208GK,1
143166,"2021-05-21 04:52:19.177150",LAGN3816CIBE002,0/PT0-PM3,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM2312082X,1
143167,"2021-05-21 04:52:19.177182",LAGN3816CIBE002,0/PT1,"Simulated Power Tray IDPROM",A9K-DC-PEM-V3,V03,FOT1981P81B,1
143168,"2021-05-21 04:52:19.177213",LAGN3816CIBE002,0/PT1-PM0,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231208B8,1
143169,"2021-05-21 04:52:19.177245",LAGN3816CIBE002,0/PT1-PM1,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231208GD,1
143170,"2021-05-21 04:52:19.177276",LAGN3816CIBE002,0/PT1-PM2,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231207K9,1
143171,"2021-05-21 04:52:19.177307",LAGN3816CIBE002,0/PT1-PM3,"4.4kW DC Power Module",PWR-4.4KW-DC-V3,V03,DTM231208G5,1
143172,"2021-05-21 04:52:19.487319",SILPXSILCICN002,0/2,"NCS 5500 36x100G Scale Based Line Card",NC55-36X100G-A-SE,V02,JAE24320L48,1
143173,"2021-05-21 04:52:19.487392",SILPXSILCICN002,HundredGigE0/2/0/0,"Cisco QSFP28 100G LR4 Pluggable Optics Module",QSFP-100G-LR4-S,V02,OPM23220AR5,1
143174,"2021-05-21 04:52:19.487431",SILPXSILCICN002,FortyGigE0/2/0/2,"Cisco QSFP+ 40G 4x10G BASE LR Pluggable Optics Module",QSFP-4X10G-LR-S,V02,INL23261433,1
143175,"2021-05-21 04:52:19.487463",SILPXSILCICN002,HundredGigE0/2/0/35,"Cisco QSFP28 100G LR4 Pluggable Optics Module",QSFP-100G-LR4-S,V02,OPM23250B7R,1
143176,"2021-05-21 04:52:19.487494",SILPXSILCICN002,0/3,"NCS 5500 2XMPA Scaled Line Card, MACSec",NC55-MOD-A-SE-S,V02,JAE243904SX,1
143177,"2021-05-21 04:52:19.487527",SILPXSILCICN002,0/3/1,"NCS5500 12 SFP with 10G OTN, WAN PHY, MacSec, DWDM MPA",NC55-MPA-12T-S,V01,FOC243802NE,1
143178,"2021-05-21 04:52:19.487563",SILPXSILCICN002,0/3/2,"NCS5500 4 QSFP28 with 100G MacSeC MPA",NC55-MPA-4H-S,V02,FOC24350R6S,1
143179,"2021-05-21 04:52:19.487607",SILPXSILCICN002,HundredGigE0/3/2/0,"Cisco QSFP28 100G LR4 Pluggable Optics Module",QSFP-100G-LR4-S,V02,OPM23220ARA,1
143180,"2021-05-21 04:52:19.487649",SILPXSILCICN002,HundredGigE0/3/2/2,"Cisco QSFP28 100G ER4L Pluggable Optics Module",QSFP-100G-ER4L-S,V01,FLJ2330J051,1
143181,"2021-05-21 04:52:19.487689",SILPXSILCICN002,0/RP0,"NCS 5500 Route Processor with SyncE",NC55-RP-E,V02,JAE2333132E,1
143182,"2021-05-21 04:52:19.487717",SILPXSILCICN002,0/RP1,"NCS 5500 Route Processor with SyncE",NC55-RP-E,V02,JAE2333131K,1
143183,"2021-05-21 04:52:19.487742",SILPXSILCICN002,0/FC0,"NCS 5504 Fabric Card",NC55-5504-FC,V01,JAE23330H1T,1
143184,"2021-05-21 04:52:19.487768",SILPXSILCICN002,0/FC1,"NCS 5504 Fabric Card",NC55-5504-FC,V01,JAE23330H4E,1
143185,"2021-05-21 04:52:19.487796",SILPXSILCICN002,0/FC2,"NCS 5504 Fabric Card",NC55-5504-FC,V01,JAE23330H04,1
143186,"2021-05-21 04:52:19.487821",SILPXSILCICN002,0/FC3,"NCS 5504 Fabric Card",NC55-5504-FC,V01,JAE23330GYT,1
143187,"2021-05-21 04:52:19.487845",SILPXSILCICN002,0/FC4,"NCS 5504 Fabric Card",NC55-5504-FC,V01,JAE23330GYK,1
143188,"2021-05-21 04:52:19.487869",SILPXSILCICN002,0/FC5,"NCS 5504 Fabric Card",NC55-5504-FC,V01,JAE23330GZ2,1
143189,"2021-05-21 04:52:19.487894",SILPXSILCICN002,0/SC0,"NCS 5500 System Controller",NC55-SC,V02,FOC23285PGY,1
143190,"2021-05-21 04:52:19.487919",SILPXSILCICN002,0/SC1,"NCS 5500 System Controller",NC55-SC,V02,FOC23285PL1,1
143191,"2021-05-21 04:52:19.487944",SILPXSILCICN002,"Rack 0","NCS5500 4 Slot Single Chassis",NCS-5504,V01,FOX2328P589,1
143192,"2021-05-21 04:52:19.487969",SILPXSILCICN002,0/FT0,"Fan Tray module for 4 slot chassis",NC55-5504-FAN,V01,FOX2315PB3B,1
143193,"2021-05-21 04:52:19.487994",SILPXSILCICN002,0/FT1,"Fan Tray module for 4 slot chassis",NC55-5504-FAN,V01,FOX2318PA1C,1
143194,"2021-05-21 04:52:19.488021",SILPXSILCICN002,0/FT2,"Fan Tray module for 4 slot chassis",NC55-5504-FAN,V01,FOX2315PB3D,1
143195,"2021-05-21 04:52:19.488046",SILPXSILCICN002,0/PM0,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM2333005G,1
143196,"2021-05-21 04:52:19.488090",SILPXSILCICN002,0/PM1,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM233300C3,1
143197,"2021-05-21 04:52:19.488118",SILPXSILCICN002,0/PM2,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM233300GJ,1
143198,"2021-05-21 04:52:19.488143",SILPXSILCICN002,0/PM3,"NCS 5500 3KW DC Power Supply",NC55-PWR-3KW-DC,V01,DTM2333005M,1
143199,"2021-05-21 04:52:19.803262",CKL3992CIRR001,0/0,"Cisco IOS-XRv 9000 Centralized Line Card",R-IOSXRV9000-LC-C,V01,D0B665A09CE,1
143200,"2021-05-21 04:52:19.803327",CKL3992CIRR001,0/0/0,N/A,PORT-1G-NIC,N/A,N,1
143201,"2021-05-21 04:52:19.803366",CKL3992CIRR001,0/0/1,N/A,PORT-1G-NIC,N/A,N,1
143202,"2021-05-21 04:52:19.803399",CKL3992CIRR001,0/0/2,N/A,PORT-1G-NIC,N/A,N,1
143203,"2021-05-21 04:52:19.803431",CKL3992CIRR001,0/0/3,N/A,PORT-1G-NIC,N/A,N,1
143204,"2021-05-21 04:52:19.803463",CKL3992CIRR001,0/0/4-Port,"1G port card",N/A,N/A,N,1
143205,"2021-05-21 04:52:19.803495",CKL3992CIRR001,0/0/5,N/A,PORT-1G-NIC,N/A,N,1
143206,"2021-05-21 04:52:19.803526",CKL3992CIRR001,0/0/6,N/A,PORT-1G-NIC,N/A,N,1
143207,"2021-05-21 04:52:19.803557",CKL3992CIRR001,0/RP0,"Cisco IOS-XRv 9000 Centralized Route Processor",R-IOSXRV9000-RP-C,V01,D623A1FF112,1
143208,"2021-05-21 04:52:19.803588",CKL3992CIRR001,"Rack 0","Cisco IOS-XRv 9000 Centralized Virtual Router",R-IOSXRV9000-CC,V01,41A9ED70D24,1
143209,"2021-05-21 04:52:19.646186",VGN00C15CIBE002,0/RSP0,"ASR 9000 Route Switch Processor 5 for Packet Transport 16G",A9K-RSP5-TR,V01,FOC2322NEFP,1
143210,"2021-05-21 04:52:19.646240",VGN00C15CIBE002,0/RSP1,"ASR 9000 Route Switch Processor 5 for Packet Transport 16G",A9K-RSP5-TR,V01,FOC2322NEFS,1
143211,"2021-05-21 04:52:19.646271",VGN00C15CIBE002,0/0,"ASR 9900 32-port 100GE TR linecard",A99-32X100GE-TR,V01,FOC2317PBF5,1
143212,"2021-05-21 04:52:19.646297",VGN00C15CIBE002,0/0-PORT-0,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM2321016E,1
143213,"2021-05-21 04:52:19.646322",VGN00C15CIBE002,0/0-PORT-1,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM2321015M,1
143214,"2021-05-21 04:52:19.646347",VGN00C15CIBE002,0/0-PORT-6,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM2321015U,1
143215,"2021-05-21 04:52:19.646372",VGN00C15CIBE002,0/0-PORT-7,"100GE-LR4-S QSFP Module",QSFP-100G-LR4-S,V02,OPM2321014J,1
143216,"2021-05-21 04:52:19.646397",VGN00C15CIBE002,0/0-PORT-12,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2316J01J,1
143217,"2021-05-21 04:52:19.646421",VGN00C15CIBE002,0/0-PORT-13,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2319J003,1
143218,"2021-05-21 04:52:19.646446",VGN00C15CIBE002,0/0-PORT-14,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2316J01L,1
143219,"2021-05-21 04:52:19.646470",VGN00C15CIBE002,0/0-PORT-15,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2316J01X,1
143220,"2021-05-21 04:52:19.646494",VGN00C15CIBE002,0/0-PORT-29,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2316J022,1
143221,"2021-05-21 04:52:19.646519",VGN00C15CIBE002,0/0-PORT-30,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2317J009,1
143222,"2021-05-21 04:52:19.646543",VGN00C15CIBE002,0/0-PORT-31,"100GE-ER4L QSFP Module",QSFP-100G-ER4L-S,V01,FLJ2316J01U,1
143223,"2021-05-21 04:52:19.646567",VGN00C15CIBE002,0/1,"ASR 9000 48-port 10GE & 1GE dual rate Service Edge LC",A99-48X10GE-1G-SE,V01,FOC2319NF4J,1
143224,"2021-05-21 04:52:19.646592",VGN00C15CIBE002,TenGigE0/1/0/0,"10GBASE-ZR SFP+, SMF 80km",SFP-10G-ZR,V03,ECL231600AE,1
143225,"2021-05-21 04:52:19.646617",VGN00C15CIBE002,TenGigE0/1/0/2,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,OPM230404JA,1
143226,"2021-05-21 04:52:19.646641",VGN00C15CIBE002,TenGigE0/1/0/4,"10GBASE-ZR SFP+, SMF 80km",SFP-10G-ZR,V03,ECL231600AJ,1
143227,"2021-05-21 04:52:19.646666",VGN00C15CIBE002,TenGigE0/1/0/8,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23170DFA,1
143228,"2021-05-21 04:52:19.646690",VGN00C15CIBE002,TenGigE0/1/0/10,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23170DHJ,1
143229,"2021-05-21 04:52:19.646714",VGN00C15CIBE002,TenGigE0/1/0/12,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS2317053M,1
143230,"2021-05-21 04:52:19.646739",VGN00C15CIBE002,TenGigE0/1/0/14,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS231705NF,1
143231,"2021-05-21 04:52:19.646763",VGN00C15CIBE002,TenGigE0/1/0/16,"10GBASE-ER 1550nm SMF 40KM",SFP-10G-ER,V02,FNS23170D5F,1
143232,"2021-05-21 04:52:19.646787",VGN00C15CIBE002,TenGigE0/1/0/17,"10GBASE-LR SFP+ Module for SMF",SFP-10G-LR,V02,OPM230404MB,1
