id,timestamp,hostname,intf,ipaddr,status,proto,vrf,modified_by_id
375181,2021-05-19 07:00:39.801655,CABN5695CICU001,BVI100061024,101.28.0.1,Down,Down,IPR30903_FTTH_VoIP_Prod,1
375182,2021-05-19 07:00:39.801696,CABN5695CICU001,BVI100061025,100.28.0.1,Down,Down,IPR30076_IPTV,1
375190,2021-05-19 07:00:39.802020,CABN5695CICU001,Bundle-Ether1002,unassigned,Down,Down,default,1
375191,2021-05-19 07:00:39.802051,CABN5695CICU001,Bundle-Ether1003,unassigned,Shutdown,Down,default,1
375192,2021-05-19 07:00:39.802089,CABN5695CICU001,Bundle-Ether1004,unassigned,Shutdown,Down,default,1
375193,2021-05-19 07:00:39.802122,CABN5695CICU001,Bundle-Ether10001,unassigned,Shutdown,Down,default,1
375196,2021-05-19 07:00:39.802216,CABN5695CICU001,Bundle-Ether10004,unassigned,Shutdown,Down,default,1
375197,2021-05-19 07:00:39.802247,CABN5695CICU001,Bundle-Ether10005,unassigned,Shutdown,Down,default,1
375198,2021-05-19 07:00:39.802279,CABN5695CICU001,Bundle-Ether10006,unassigned,Shutdown,Down,default,1
375199,2021-05-19 07:00:39.802312,CABN5695CICU001,Bundle-Ether10007,unassigned,Shutdown,Down,default,1
375201,2021-05-19 07:00:39.802376,CABN5695CICU001,Bundle-Ether10009,unassigned,Shutdown,Down,default,1
375202,2021-05-19 07:00:39.802410,CABN5695CICU001,Bundle-Ether10010,unassigned,Shutdown,Down,default,1
375204,2021-05-19 07:00:39.802475,CABN5695CICU001,Bundle-Ether10012,unassigned,Shutdown,Down,default,1
375205,2021-05-19 07:00:39.802507,CABN5695CICU001,Bundle-Ether65534,unassigned,Shutdown,Down,default,1
375207,2021-05-19 07:00:39.802570,CABN5695CICU001,Bundle-Ether1002.102,10.229.141.189,Down,Down,IPR4515_SUNSHOP,1
375208,2021-05-19 07:00:39.802601,CABN5695CICU001,Bundle-Ether1003.101,unassigned,Shutdown,Down,default,1
375210,2021-05-19 07:00:39.802664,CABN5695CICU001,Bundle-Ether1002.4081,10.223.184.53,Down,Down,CIPR20000_TNTMGMT_H00,1
375211,2021-05-19 07:00:39.802695,CABN5695CICU001,Bundle-Ether1003.4081,10.223.184.145,Shutdown,Down,CIPR20000_TNTMGMT_H00,1
375256,2021-05-19 07:00:39.804155,CABN5695CICU001,Bundle-Ether10002.2114,10.100.1.54,Shutdown,Down,IPR3615_LNDBANK,1
375271,2021-05-19 07:00:39.804632,CABN5695CICU001,Bundle-Ether10006.1001,10.226.117.129,Shutdown,Down,IPR30800_FTTH_NMS,1
375272,2021-05-19 07:00:39.804663,CABN5695CICU001,Bundle-Ether10006.1024,unassigned,Shutdown,Down,default,1
375273,2021-05-19 07:00:39.804694,CABN5695CICU001,Bundle-Ether10006.1025,unassigned,Shutdown,Down,default,1
375274,2021-05-19 07:00:39.804726,CABN5695CICU001,Bundle-Ether10006.1026,172.16.102.5,Shutdown,Down,IPR30076_IPTV,1
375275,2021-05-19 07:00:39.804759,CABN5695CICU001,Bundle-Ether10006.1030,unassigned,Shutdown,Down,default,1
375276,2021-05-19 07:00:39.804791,CABN5695CICU001,Bundle-Ether10006.1035,unassigned,Shutdown,Down,default,1
375277,2021-05-19 07:00:39.804826,CABN5695CICU001,Bundle-Ether10006.1039,unassigned,Shutdown,Down,default,1
375278,2021-05-19 07:00:39.804858,CABN5695CICU001,Bundle-Ether10006.1050,unassigned,Shutdown,Down,default,1
375279,2021-05-19 07:00:39.804890,CABN5695CICU001,Bundle-Ether10006.1059,unassigned,Shutdown,Down,default,1
375280,2021-05-19 07:00:39.804921,CABN5695CICU001,Bundle-Ether10006.1102,unassigned,Shutdown,Down,default,1
375281,2021-05-19 07:00:39.804953,CABN5695CICU001,Bundle-Ether10006.1103,10.202.4.182,Shutdown,Down,IPR3615_LNDBANK,1
375313,2021-05-19 07:00:39.805974,CABN5695CICU001,MgmtEth0/RP0/CPU0/0,unassigned,Shutdown,Down,default,1
375314,2021-05-19 07:00:39.806006,CABN5695CICU001,PTP0/RP0/CPU0/0,unassigned,Shutdown,Down,default,1
375315,2021-05-19 07:00:39.806038,CABN5695CICU001,TenGigE0/0/0/0,unassigned,Shutdown,Down,default,1
375316,2021-05-19 07:00:39.806070,CABN5695CICU001,TenGigE0/0/0/1,unassigned,Shutdown,Down,default,1
375317,2021-05-19 07:00:39.806102,CABN5695CICU001,TenGigE0/0/0/2,unassigned,Shutdown,Down,default,1
375318,2021-05-19 07:00:39.806133,CABN5695CICU001,TenGigE0/0/0/3,unassigned,Shutdown,Down,default,1
375319,2021-05-19 07:00:39.806165,CABN5695CICU001,TenGigE0/0/0/4,unassigned,Shutdown,Down,default,1
375320,2021-05-19 07:00:39.806196,CABN5695CICU001,TenGigE0/0/0/5,unassigned,Shutdown,Down,default,1
375321,2021-05-19 07:00:39.806228,CABN5695CICU001,TenGigE0/0/0/6,unassigned,Shutdown,Down,default,1
375322,2021-05-19 07:00:39.806259,CABN5695CICU001,TenGigE0/0/0/7,unassigned,Shutdown,Down,default,1
375323,2021-05-19 07:00:39.806290,CABN5695CICU001,TenGigE0/0/0/8,unassigned,Shutdown,Down,default,1
375324,2021-05-19 07:00:39.806322,CABN5695CICU001,TenGigE0/0/0/9,unassigned,Shutdown,Down,default,1
375325,2021-05-19 07:00:39.806353,CABN5695CICU001,TenGigE0/0/0/10,unassigned,Shutdown,Down,default,1
375326,2021-05-19 07:00:39.806384,CABN5695CICU001,TenGigE0/0/0/11,unassigned,Shutdown,Down,default,1
375327,2021-05-19 07:00:39.806416,CABN5695CICU001,FortyGigE0/0/0/12,unassigned,Shutdown,Down,default,1
375328,2021-05-19 07:00:39.806449,CABN5695CICU001,FortyGigE0/0/0/13,unassigned,Shutdown,Down,default,1
375330,2021-05-19 07:00:39.806513,CABN5695CICU001,TenGigE0/0/1/1,unassigned,Shutdown,Down,default,1
375331,2021-05-19 07:00:39.806545,CABN5695CICU001,TenGigE0/0/1/2,unassigned,Shutdown,Down,default,1
375333,2021-05-19 07:00:39.806607,CABN5695CICU001,TenGigE0/0/1/4,unassigned,Shutdown,Down,default,1
375334,2021-05-19 07:00:39.806638,CABN5695CICU001,TenGigE0/0/1/5,unassigned,Shutdown,Down,default,1
375340,2021-05-19 07:00:39.806824,CABN5695CICU001,TenGigE0/0/1/9,unassigned,Shutdown,Down,default,1
375341,2021-05-19 07:00:39.806856,CABN5695CICU001,TenGigE0/0/1/10,unassigned,Shutdown,Down,default,1
375342,2021-05-19 07:00:39.806888,CABN5695CICU001,TenGigE0/0/1/11,unassigned,Shutdown,Down,default,1
375344,2021-05-19 07:00:39.806951,CABN5695CICU001,HundredGigE0/0/2/1,unassigned,Shutdown,Down,default,1
375345,2021-05-19 07:00:39.806981,CABN5695CICU001,HundredGigE0/0/2/2,unassigned,Shutdown,Down,default,1
375346,2021-05-19 07:00:39.807012,CABN5695CICU001,HundredGigE0/0/2/3,unassigned,Shutdown,Down,default,1
375347,2021-05-19 07:00:39.807044,CABN5695CICU001,TenGigE0/1/0/0,unassigned,Shutdown,Down,default,1
375348,2021-05-19 07:00:39.807075,CABN5695CICU001,TenGigE0/1/0/1,unassigned,Shutdown,Down,default,1
375349,2021-05-19 07:00:39.807106,CABN5695CICU001,TenGigE0/1/0/2,unassigned,Shutdown,Down,default,1
375350,2021-05-19 07:00:39.807138,CABN5695CICU001,TenGigE0/1/0/3,unassigned,Shutdown,Down,default,1
375351,2021-05-19 07:00:39.807169,CABN5695CICU001,TenGigE0/1/0/4,unassigned,Shutdown,Down,default,1
375352,2021-05-19 07:00:39.807200,CABN5695CICU001,TenGigE0/1/0/5,unassigned,Shutdown,Down,default,1
375353,2021-05-19 07:00:39.807230,CABN5695CICU001,TenGigE0/1/0/6,unassigned,Shutdown,Down,default,1
375354,2021-05-19 07:00:39.807261,CABN5695CICU001,TenGigE0/1/0/7,unassigned,Shutdown,Down,default,1
375355,2021-05-19 07:00:39.807293,CABN5695CICU001,TenGigE0/1/0/8,unassigned,Shutdown,Down,default,1
375356,2021-05-19 07:00:39.807324,CABN5695CICU001,TenGigE0/1/0/9,unassigned,Shutdown,Down,default,1
375357,2021-05-19 07:00:39.807356,CABN5695CICU001,TenGigE0/1/0/10,unassigned,Shutdown,Down,default,1
375358,2021-05-19 07:00:39.807388,CABN5695CICU001,TenGigE0/1/0/11,unassigned,Shutdown,Down,default,1
375359,2021-05-19 07:00:39.807419,CABN5695CICU001,FortyGigE0/1/0/12,unassigned,Shutdown,Down,default,1
375360,2021-05-19 07:00:39.807484,CABN5695CICU001,FortyGigE0/1/0/13,unassigned,Shutdown,Down,default,1
375362,2021-05-19 07:00:39.807536,CABN5695CICU001,TenGigE0/1/1/1,unassigned,Shutdown,Down,default,1
375363,2021-05-19 07:00:39.807575,CABN5695CICU001,TenGigE0/1/1/2,unassigned,Shutdown,Down,default,1
375365,2021-05-19 07:00:39.807620,CABN5695CICU001,TenGigE0/1/1/4,unassigned,Shutdown,Down,default,1
375366,2021-05-19 07:00:39.807642,CABN5695CICU001,TenGigE0/1/1/5,unassigned,Shutdown,Down,default,1
375369,2021-05-19 07:00:39.807755,CABN5695CICU001,TenGigE0/1/1/8,unassigned,Shutdown,Down,default,1
375370,2021-05-19 07:00:39.807781,CABN5695CICU001,TenGigE0/1/1/9,unassigned,Shutdown,Down,default,1
375372,2021-05-19 07:00:39.807833,CABN5695CICU001,TenGigE0/1/1/11,unassigned,Shutdown,Down,default,1
375374,2021-05-19 07:00:39.807883,CABN5695CICU001,HundredGigE0/1/2/1,unassigned,Shutdown,Down,default,1
375375,2021-05-19 07:00:39.807908,CABN5695CICU001,HundredGigE0/1/2/2,unassigned,Shutdown,Down,default,1
375376,2021-05-19 07:00:39.807933,CABN5695CICU001,HundredGigE0/1/2/3,unassigned,Shutdown,Down,default,1
375377,2021-05-19 07:00:39.807957,CABN5695CICU001,TenGigE0/2/0/0,unassigned,Shutdown,Down,default,1
375378,2021-05-19 07:00:39.807982,CABN5695CICU001,TenGigE0/2/0/1,unassigned,Shutdown,Down,default,1
375379,2021-05-19 07:00:39.808007,CABN5695CICU001,TenGigE0/2/0/2,unassigned,Shutdown,Down,default,1
375380,2021-05-19 07:00:39.808032,CABN5695CICU001,TenGigE0/2/0/3,unassigned,Shutdown,Down,default,1
375381,2021-05-19 07:00:39.808057,CABN5695CICU001,TenGigE0/2/0/4,unassigned,Shutdown,Down,default,1
375382,2021-05-19 07:00:39.808082,CABN5695CICU001,TenGigE0/2/0/5,unassigned,Shutdown,Down,default,1
375383,2021-05-19 07:00:39.808106,CABN5695CICU001,TenGigE0/2/0/6,unassigned,Shutdown,Down,default,1
375384,2021-05-19 07:00:39.808131,CABN5695CICU001,TenGigE0/2/0/7,unassigned,Shutdown,Down,default,1
375385,2021-05-19 07:00:39.808156,CABN5695CICU001,TenGigE0/2/0/8,unassigned,Shutdown,Down,default,1
375386,2021-05-19 07:00:39.808182,CABN5695CICU001,TenGigE0/2/0/9,unassigned,Shutdown,Down,default,1
375387,2021-05-19 07:00:39.808207,CABN5695CICU001,TenGigE0/2/0/10,unassigned,Shutdown,Down,default,1
375388,2021-05-19 07:00:39.808231,CABN5695CICU001,TenGigE0/2/0/11,unassigned,Shutdown,Down,default,1
375389,2021-05-19 07:00:39.808256,CABN5695CICU001,FortyGigE0/2/0/12,unassigned,Shutdown,Down,default,1
375390,2021-05-19 07:00:39.808281,CABN5695CICU001,FortyGigE0/2/0/13,unassigned,Shutdown,Down,default,1
375392,2021-05-19 07:00:39.808331,CABN5695CICU001,TenGigE0/2/1/1,unassigned,Shutdown,Down,default,1
375393,2021-05-19 07:00:39.808355,CABN5695CICU001,TenGigE0/2/1/2,unassigned,Shutdown,Down,default,1
375394,2021-05-19 07:00:39.808380,CABN5695CICU001,TenGigE0/2/1/3,unassigned,Shutdown,Down,default,1
375395,2021-05-19 07:00:39.808404,CABN5695CICU001,TenGigE0/2/1/4,unassigned,Shutdown,Down,default,1
375396,2021-05-19 07:00:39.808429,CABN5695CICU001,TenGigE0/2/1/5,unassigned,Shutdown,Down,default,1
375397,2021-05-19 07:00:39.808454,CABN5695CICU001,TenGigE0/2/1/6,unassigned,Shutdown,Down,default,1
375398,2021-05-19 07:00:39.808480,CABN5695CICU001,TenGigE0/2/1/7,unassigned,Shutdown,Down,default,1
375399,2021-05-19 07:00:39.808506,CABN5695CICU001,TenGigE0/2/1/8,unassigned,Shutdown,Down,default,1
375400,2021-05-19 07:00:39.808531,CABN5695CICU001,TenGigE0/2/1/9,unassigned,Shutdown,Down,default,1
375401,2021-05-19 07:00:39.808555,CABN5695CICU001,TenGigE0/2/1/10,unassigned,Shutdown,Down,default,1
375402,2021-05-19 07:00:39.808580,CABN5695CICU001,TenGigE0/2/1/11,unassigned,Shutdown,Down,default,1
375403,2021-05-19 07:00:39.808604,CABN5695CICU001,TenGigE0/2/2/0,unassigned,Shutdown,Down,default,1
375404,2021-05-19 07:00:39.808629,CABN5695CICU001,TenGigE0/2/2/1,unassigned,Shutdown,Down,default,1
375405,2021-05-19 07:00:39.808654,CABN5695CICU001,TenGigE0/2/2/2,unassigned,Shutdown,Down,default,1
375406,2021-05-19 07:00:39.808679,CABN5695CICU001,TenGigE0/2/2/3,unassigned,Shutdown,Down,default,1
375407,2021-05-19 07:00:39.808703,CABN5695CICU001,TenGigE0/2/2/4,unassigned,Shutdown,Down,default,1
375408,2021-05-19 07:00:39.808728,CABN5695CICU001,TenGigE0/2/2/5,unassigned,Shutdown,Down,default,1
375409,2021-05-19 07:00:39.808753,CABN5695CICU001,TenGigE0/2/2/6,unassigned,Shutdown,Down,default,1
375410,2021-05-19 07:00:39.808780,CABN5695CICU001,TenGigE0/2/2/7,unassigned,Shutdown,Down,default,1
375411,2021-05-19 07:00:39.808806,CABN5695CICU001,TenGigE0/2/2/8,unassigned,Shutdown,Down,default,1
375412,2021-05-19 07:00:39.808831,CABN5695CICU001,TenGigE0/2/2/9,unassigned,Shutdown,Down,default,1
375413,2021-05-19 07:00:39.808855,CABN5695CICU001,TenGigE0/2/2/10,unassigned,Shutdown,Down,default,1
375414,2021-05-19 07:00:39.808880,CABN5695CICU001,TenGigE0/2/2/11,unassigned,Shutdown,Down,default,1
375415,2021-05-19 07:00:39.808905,CABN5695CICU001,TenGigE0/3/0/0,unassigned,Shutdown,Down,default,1
375416,2021-05-19 07:00:39.808930,CABN5695CICU001,TenGigE0/3/0/1,unassigned,Shutdown,Down,default,1
375417,2021-05-19 07:00:39.808954,CABN5695CICU001,TenGigE0/3/0/2,unassigned,Shutdown,Down,default,1
375418,2021-05-19 07:00:39.808979,CABN5695CICU001,TenGigE0/3/0/3,unassigned,Shutdown,Down,default,1
375419,2021-05-19 07:00:39.809004,CABN5695CICU001,TenGigE0/3/0/4,unassigned,Shutdown,Down,default,1
375420,2021-05-19 07:00:39.809028,CABN5695CICU001,TenGigE0/3/0/5,unassigned,Shutdown,Down,default,1
375421,2021-05-19 07:00:39.809053,CABN5695CICU001,TenGigE0/3/0/6,unassigned,Shutdown,Down,default,1
375422,2021-05-19 07:00:39.809078,CABN5695CICU001,TenGigE0/3/0/7,unassigned,Shutdown,Down,default,1
375423,2021-05-19 07:00:39.809102,CABN5695CICU001,TenGigE0/3/0/8,unassigned,Shutdown,Down,default,1
375424,2021-05-19 07:00:39.809127,CABN5695CICU001,TenGigE0/3/0/9,unassigned,Shutdown,Down,default,1
375425,2021-05-19 07:00:39.809152,CABN5695CICU001,TenGigE0/3/0/10,unassigned,Shutdown,Down,default,1
375426,2021-05-19 07:00:39.809177,CABN5695CICU001,TenGigE0/3/0/11,unassigned,Shutdown,Down,default,1
375427,2021-05-19 07:00:39.809203,CABN5695CICU001,FortyGigE0/3/0/12,unassigned,Shutdown,Down,default,1
375428,2021-05-19 07:00:39.809227,CABN5695CICU001,FortyGigE0/3/0/13,unassigned,Shutdown,Down,default,1
375429,2021-05-19 07:00:39.809252,CABN5695CICU001,TenGigE0/3/1/0,unassigned,Shutdown,Down,default,1
375430,2021-05-19 07:00:39.809277,CABN5695CICU001,TenGigE0/3/1/1,unassigned,Shutdown,Down,default,1
375431,2021-05-19 07:00:39.809301,CABN5695CICU001,TenGigE0/3/1/2,unassigned,Shutdown,Down,default,1
375432,2021-05-19 07:00:39.809326,CABN5695CICU001,TenGigE0/3/1/3,unassigned,Shutdown,Down,default,1
375433,2021-05-19 07:00:39.809351,CABN5695CICU001,TenGigE0/3/1/4,unassigned,Shutdown,Down,default,1
375434,2021-05-19 07:00:39.809376,CABN5695CICU001,TenGigE0/3/1/5,unassigned,Shutdown,Down,default,1
375435,2021-05-19 07:00:39.809400,CABN5695CICU001,TenGigE0/3/1/6,unassigned,Shutdown,Down,default,1
375436,2021-05-19 07:00:39.809425,CABN5695CICU001,TenGigE0/3/1/7,unassigned,Shutdown,Down,default,1
375437,2021-05-19 07:00:39.809450,CABN5695CICU001,TenGigE0/3/1/8,unassigned,Shutdown,Down,default,1
375438,2021-05-19 07:00:39.809475,CABN5695CICU001,TenGigE0/3/1/9,unassigned,Shutdown,Down,default,1
375439,2021-05-19 07:00:39.809501,CABN5695CICU001,TenGigE0/3/1/10,unassigned,Shutdown,Down,default,1
375440,2021-05-19 07:00:39.809526,CABN5695CICU001,TenGigE0/3/1/11,unassigned,Shutdown,Down,default,1
375441,2021-05-19 07:00:39.809551,CABN5695CICU001,TenGigE0/3/2/0,unassigned,Shutdown,Down,default,1
375442,2021-05-19 07:00:39.809576,CABN5695CICU001,TenGigE0/3/2/1,unassigned,Shutdown,Down,default,1
375443,2021-05-19 07:00:39.809601,CABN5695CICU001,TenGigE0/3/2/2,unassigned,Shutdown,Down,default,1
375444,2021-05-19 07:00:39.809626,CABN5695CICU001,TenGigE0/3/2/3,unassigned,Shutdown,Down,default,1
375445,2021-05-19 07:00:39.809651,CABN5695CICU001,TenGigE0/3/2/4,unassigned,Shutdown,Down,default,1
375446,2021-05-19 07:00:39.809676,CABN5695CICU001,TenGigE0/3/2/5,unassigned,Shutdown,Down,default,1
375447,2021-05-19 07:00:39.809701,CABN5695CICU001,TenGigE0/3/2/6,unassigned,Shutdown,Down,default,1
375448,2021-05-19 07:00:39.809725,CABN5695CICU001,TenGigE0/3/2/7,unassigned,Shutdown,Down,default,1
375449,2021-05-19 07:00:39.809750,CABN5695CICU001,TenGigE0/3/2/8,unassigned,Shutdown,Down,default,1
375450,2021-05-19 07:00:39.809775,CABN5695CICU001,TenGigE0/3/2/9,unassigned,Shutdown,Down,default,1
375451,2021-05-19 07:00:39.809800,CABN5695CICU001,TenGigE0/3/2/10,unassigned,Shutdown,Down,default,1
375452,2021-05-19 07:00:39.809827,CABN5695CICU001,TenGigE0/3/2/11,unassigned,Shutdown,Down,default,1
375453,2021-05-19 07:00:39.809852,CABN5695CICU001,MgmtEth0/RP1/CPU0/0,unassigned,Shutdown,Down,default,1
375454,2021-05-19 07:00:39.809893,CABN5695CICU001,PTP0/RP1/CPU0/0,unassigned,Shutdown,Down,default,1
388812,2021-05-20 03:34:55.109731,BATS0002CICU001,Bundle-Ether1001,unassigned,Shutdown,Down,default,1
388813,2021-05-20 03:34:55.109763,BATS0002CICU001,Bundle-Ether1002,unassigned,Shutdown,Down,default,1
388818,2021-05-20 03:34:55.109924,BATS0002CICU001,Bundle-Ether10001,unassigned,Shutdown,Down,default,1
388822,2021-05-20 03:34:55.110053,BATS0002CICU001,Bundle-Ether10005,unassigned,Shutdown,Down,default,1
388823,2021-05-20 03:34:55.110086,BATS0002CICU001,Bundle-Ether10006,unassigned,Shutdown,Down,default,1
388824,2021-05-20 03:34:55.110118,BATS0002CICU001,Bundle-Ether10007,unassigned,Shutdown,Down,default,1
388825,2021-05-20 03:34:55.110149,BATS0002CICU001,Bundle-Ether10008,unassigned,Shutdown,Down,default,1
388826,2021-05-20 03:34:55.110181,BATS0002CICU001,Bundle-Ether10009,unassigned,Shutdown,Down,default,1
388827,2021-05-20 03:34:55.110213,BATS0002CICU001,Bundle-Ether10010,unassigned,Shutdown,Down,default,1
388828,2021-05-20 03:34:55.110245,BATS0002CICU001,Bundle-Ether65534,unassigned,Shutdown,Down,default,1
388829,2021-05-20 03:34:55.110277,BATS0002CICU001,Bundle-Ether1001.101,192.168.63.154,Shutdown,Down,IPR3223_SM-SVI,1
388830,2021-05-20 03:34:55.110309,BATS0002CICU001,Bundle-Ether1001.102,172.20.143.130,Shutdown,Down,IPR3172_BDO_NET,1
388831,2021-05-20 03:34:55.110341,BATS0002CICU001,Bundle-Ether1001.103,unassigned,Shutdown,Down,default,1
388832,2021-05-20 03:34:55.110373,BATS0002CICU001,Bundle-Ether1001.104,10.229.135.29,Shutdown,Down,IPR7695_ONEFOOD,1
388854,2021-05-20 03:34:55.111064,BATS0002CICU001,Bundle-Ether1001.3200,14.78.35.161,Shutdown,Down,IPR40003_OAM,1
388855,2021-05-20 03:34:55.111095,BATS0002CICU001,Bundle-Ether1001.3220,14.62.35.161,Shutdown,Down,IPR40001_IUB,1
388856,2021-05-20 03:34:55.111126,BATS0002CICU001,Bundle-Ether1001.3280,14.110.35.161,Shutdown,Down,IPR40002_SYNC,1
388857,2021-05-20 03:34:55.111157,BATS0002CICU001,Bundle-Ether1001.3400,14.86.35.161,Shutdown,Down,IPR40003_OAM,1
388858,2021-05-20 03:34:55.111189,BATS0002CICU001,Bundle-Ether1001.3420,14.22.35.161,Shutdown,Down,IPR40004_S1,1
388859,2021-05-20 03:34:55.111220,BATS0002CICU001,Bundle-Ether1001.3480,14.118.35.161,Shutdown,Down,IPR40002_SYNC,1
388860,2021-05-20 03:34:55.111251,BATS0002CICU001,Bundle-Ether1001.4081,10.223.172.37,Shutdown,Down,CIPR20000_TNTMGMT_H00,1
388861,2021-05-20 03:34:55.111283,BATS0002CICU001,Bundle-Ether1002.3000,14.70.34.61,Shutdown,Down,IPR40003_OAM,1
388862,2021-05-20 03:34:55.111314,BATS0002CICU001,Bundle-Ether1002.3020,14.54.34.61,Shutdown,Down,IPR40000_ABIS,1
388863,2021-05-20 03:34:55.111346,BATS0002CICU001,Bundle-Ether1002.3080,14.102.34.61,Shutdown,Down,IPR40002_SYNC,1
388864,2021-05-20 03:34:55.111378,BATS0002CICU001,Bundle-Ether1002.3200,14.78.34.61,Shutdown,Down,IPR40003_OAM,1
388865,2021-05-20 03:34:55.111410,BATS0002CICU001,Bundle-Ether1002.3220,14.62.34.61,Shutdown,Down,IPR40001_IUB,1
388866,2021-05-20 03:34:55.111441,BATS0002CICU001,Bundle-Ether1002.3400,14.86.34.61,Shutdown,Down,IPR40003_OAM,1
388867,2021-05-20 03:34:55.111472,BATS0002CICU001,Bundle-Ether1002.3420,14.22.34.61,Shutdown,Down,IPR40004_S1,1
388868,2021-05-20 03:34:55.111504,BATS0002CICU001,Bundle-Ether1002.3480,14.118.34.61,Shutdown,Down,IPR40002_SYNC,1
388869,2021-05-20 03:34:55.111536,BATS0002CICU001,Bundle-Ether1002.4081,10.223.172.129,Shutdown,Down,CIPR20000_TNTMGMT_H00,1
388928,2021-05-20 03:34:55.113328,BATS0002CICU001,Bundle-Ether10002.1142,192.168.22.162,Shutdown,Down,IPR3223_SM-SVI,1
388956,2021-05-20 03:34:55.114065,BATS0002CICU001,MgmtEth0/RP0/CPU0/0,192.168.1.10,Shutdown,Down,default,1
388957,2021-05-20 03:34:55.114090,BATS0002CICU001,PTP0/RP0/CPU0/0,unassigned,Shutdown,Down,default,1
388958,2021-05-20 03:34:55.114116,BATS0002CICU001,TenGigE0/0/0/0,unassigned,Shutdown,Down,default,1
388959,2021-05-20 03:34:55.114141,BATS0002CICU001,TenGigE0/0/0/1,unassigned,Shutdown,Down,default,1
388960,2021-05-20 03:34:55.114167,BATS0002CICU001,TenGigE0/0/0/2,unassigned,Shutdown,Down,default,1
388961,2021-05-20 03:34:55.114193,BATS0002CICU001,TenGigE0/0/0/3,unassigned,Shutdown,Down,default,1
388962,2021-05-20 03:34:55.114219,BATS0002CICU001,TenGigE0/0/0/4,unassigned,Shutdown,Down,default,1
388963,2021-05-20 03:34:55.114246,BATS0002CICU001,TenGigE0/0/0/5,unassigned,Shutdown,Down,default,1
388964,2021-05-20 03:34:55.114271,BATS0002CICU001,TenGigE0/0/0/6,unassigned,Shutdown,Down,default,1
388965,2021-05-20 03:34:55.114297,BATS0002CICU001,TenGigE0/0/0/7,unassigned,Shutdown,Down,default,1
388966,2021-05-20 03:34:55.114323,BATS0002CICU001,TenGigE0/0/0/8,unassigned,Shutdown,Down,default,1
388967,2021-05-20 03:34:55.114349,BATS0002CICU001,TenGigE0/0/0/9,unassigned,Shutdown,Down,default,1
388968,2021-05-20 03:34:55.114376,BATS0002CICU001,TenGigE0/0/0/10,unassigned,Shutdown,Down,default,1
388969,2021-05-20 03:34:55.114402,BATS0002CICU001,TenGigE0/0/0/11,unassigned,Shutdown,Down,default,1
388970,2021-05-20 03:34:55.114428,BATS0002CICU001,FortyGigE0/0/0/12,unassigned,Shutdown,Down,default,1
388971,2021-05-20 03:34:55.114454,BATS0002CICU001,FortyGigE0/0/0/13,unassigned,Shutdown,Down,default,1
388972,2021-05-20 03:34:55.114479,BATS0002CICU001,TenGigE0/0/1/0,unassigned,Shutdown,Down,default,1
388973,2021-05-20 03:34:55.114505,BATS0002CICU001,TenGigE0/0/1/1,unassigned,Shutdown,Down,default,1
388977,2021-05-20 03:34:55.114608,BATS0002CICU001,TenGigE0/0/1/3,unassigned,Shutdown,Down,default,1
388979,2021-05-20 03:34:55.114660,BATS0002CICU001,TenGigE0/0/1/5,unassigned,Shutdown,Down,default,1
388980,2021-05-20 03:34:55.114686,BATS0002CICU001,TenGigE0/0/1/6,unassigned,Shutdown,Down,default,1
388981,2021-05-20 03:34:55.114711,BATS0002CICU001,TenGigE0/0/1/7,unassigned,Shutdown,Down,default,1
388982,2021-05-20 03:34:55.114737,BATS0002CICU001,TenGigE0/0/1/8,unassigned,Shutdown,Down,default,1
388983,2021-05-20 03:34:55.114763,BATS0002CICU001,TenGigE0/0/1/9,unassigned,Shutdown,Down,default,1
388984,2021-05-20 03:34:55.114788,BATS0002CICU001,TenGigE0/0/1/10,unassigned,Shutdown,Down,default,1
388985,2021-05-20 03:34:55.114814,BATS0002CICU001,TenGigE0/0/1/11,unassigned,Shutdown,Down,default,1
388987,2021-05-20 03:34:55.114866,BATS0002CICU001,HundredGigE0/0/2/1,unassigned,Shutdown,Down,default,1
388988,2021-05-20 03:34:55.114892,BATS0002CICU001,HundredGigE0/0/2/2,unassigned,Shutdown,Down,default,1
388989,2021-05-20 03:34:55.114918,BATS0002CICU001,HundredGigE0/0/2/3,unassigned,Shutdown,Down,default,1
388990,2021-05-20 03:34:55.114944,BATS0002CICU001,TenGigE0/1/0/0,unassigned,Shutdown,Down,default,1
388991,2021-05-20 03:34:55.114970,BATS0002CICU001,TenGigE0/1/0/1,unassigned,Shutdown,Down,default,1
388992,2021-05-20 03:34:55.114996,BATS0002CICU001,TenGigE0/1/0/2,unassigned,Shutdown,Down,default,1
388993,2021-05-20 03:34:55.115021,BATS0002CICU001,TenGigE0/1/0/3,unassigned,Shutdown,Down,default,1
388994,2021-05-20 03:34:55.115047,BATS0002CICU001,TenGigE0/1/0/4,unassigned,Shutdown,Down,default,1
388995,2021-05-20 03:34:55.115072,BATS0002CICU001,TenGigE0/1/0/5,unassigned,Shutdown,Down,default,1
388996,2021-05-20 03:34:55.115098,BATS0002CICU001,TenGigE0/1/0/6,unassigned,Shutdown,Down,default,1
388997,2021-05-20 03:34:55.115123,BATS0002CICU001,TenGigE0/1/0/7,unassigned,Shutdown,Down,default,1
388998,2021-05-20 03:34:55.115149,BATS0002CICU001,TenGigE0/1/0/8,unassigned,Shutdown,Down,default,1
